
[1;4;93mStarting Polypolish polish[0m [2m(2026-07-26 23:08:19)[0m
[2m    Polypolish is a tool for polishing genome assemblies with short reads.
Unlike other tools in this category, Polypolish uses SAM files where each read
has been aligned to all possible locations (not just a single best location).
This allows it to repair errors in repeat regions that other alignment-based
polishers cannot fix.[0m

Polishing contig_1157 (15,791 bp):
  mean read depth: 3.8x
  2,485 bp have a depth of zero (84.2632% coverage)
  110 positions changed (0.6966% of total positions)
  estimated pre-polishing sequence accuracy: 99.3034% (Q21.57)

Polishing contig_1158 (7,882 bp):
  mean read depth: 5.4x
  885 bp have a depth of zero (88.7719% coverage)
  82 positions changed (1.0403% of total positions)
  estimated pre-polishing sequence accuracy: 98.9597% (Q19.83)

Polishing contig_1159 (21,042 bp):
  mean read depth: 2.8x
  2,128 bp have a depth of zero (89.8869% coverage)
  72 positions changed (0.3422% of total positions)
  estimated pre-polishing sequence accuracy: 99.6578% (Q24.66)

Polishing contig_1160 (40,991 bp):
  mean read depth: 3.3x
  5,901 bp have a depth of zero (85.6042% coverage)
  229 positions changed (0.5587% of total positions)
  estimated pre-polishing sequence accuracy: 99.4413% (Q22.53)

Polishing contig_1161 (12,042 bp):
  mean read depth: 3.2x
  1,557 bp have a depth of zero (87.0703% coverage)
  41 positions changed (0.3405% of total positions)
  estimated pre-polishing sequence accuracy: 99.6595% (Q24.68)

Polishing contig_1162 (29,076 bp):
  mean read depth: 4.3x
  2,099 bp have a depth of zero (92.7810% coverage)
  254 positions changed (0.8736% of total positions)
  estimated pre-polishing sequence accuracy: 99.1264% (Q20.59)

Polishing contig_1163 (21,400 bp):
  mean read depth: 2.1x
  6,755 bp have a depth of zero (68.4346% coverage)
  54 positions changed (0.2523% of total positions)
  estimated pre-polishing sequence accuracy: 99.7477% (Q25.98)

Polishing contig_1164 (2,224,823 bp):
  mean read depth: 38.6x
  114 bp have a depth of zero (99.9949% coverage)
  9,632 positions changed (0.4329% of total positions)
  estimated pre-polishing sequence accuracy: 99.5671% (Q23.64)

Polishing contig_1167 (40,797 bp):
  mean read depth: 1.9x
  12,112 bp have a depth of zero (70.3115% coverage)
  55 positions changed (0.1348% of total positions)
  estimated pre-polishing sequence accuracy: 99.8652% (Q28.70)

Polishing contig_1168 (14,808 bp):
  mean read depth: 1.2x
  5,530 bp have a depth of zero (62.6553% coverage)
  0 positions changed (0.0000% of total positions)
  estimated pre-polishing sequence accuracy: 100.0000% (Q∞)

Polishing contig_1169 (47,586 bp):
  mean read depth: 3.1x
  10,304 bp have a depth of zero (78.3466% coverage)
  304 positions changed (0.6388% of total positions)
  estimated pre-polishing sequence accuracy: 99.3612% (Q21.95)

Polishing contig_1170 (45,736 bp):
  mean read depth: 4.0x
  7,464 bp have a depth of zero (83.6803% coverage)
  344 positions changed (0.7521% of total positions)
  estimated pre-polishing sequence accuracy: 99.2479% (Q21.24)

Polishing contig_1171 (22,389 bp):
  mean read depth: 2.7x
  4,219 bp have a depth of zero (81.1559% coverage)
  82 positions changed (0.3663% of total positions)
  estimated pre-polishing sequence accuracy: 99.6337% (Q24.36)

Polishing contig_1172 (11,894 bp):
  mean read depth: 2.1x
  3,535 bp have a depth of zero (70.2791% coverage)
  20 positions changed (0.1682% of total positions)
  estimated pre-polishing sequence accuracy: 99.8318% (Q27.74)

Polishing contig_1173 (4,520 bp):
  mean read depth: 13.6x
  50 bp have a depth of zero (98.8938% coverage)
  22 positions changed (0.4867% of total positions)
  estimated pre-polishing sequence accuracy: 99.5133% (Q23.13)

Polishing contig_1174 (22,230 bp):
  mean read depth: 2.8x
  2,493 bp have a depth of zero (88.7854% coverage)
  68 positions changed (0.3059% of total positions)
  estimated pre-polishing sequence accuracy: 99.6941% (Q25.14)

Polishing contig_1175 (19,898 bp):
  mean read depth: 1.3x
  7,075 bp have a depth of zero (64.4437% coverage)
  1 position changed (0.0050% of total positions)
  estimated pre-polishing sequence accuracy: 99.9950% (Q42.99)

Polishing contig_1176 (11,506 bp):
  mean read depth: 4.2x
  1,139 bp have a depth of zero (90.1008% coverage)
  50 positions changed (0.4346% of total positions)
  estimated pre-polishing sequence accuracy: 99.5654% (Q23.62)

Polishing contig_1177 (11,038 bp):
  mean read depth: 1.4x
  4,534 bp have a depth of zero (58.9237% coverage)
  14 positions changed (0.1268% of total positions)
  estimated pre-polishing sequence accuracy: 99.8732% (Q28.97)

Polishing contig_1178 (11,848 bp):
  mean read depth: 9.2x
  1,875 bp have a depth of zero (84.1745% coverage)
  91 positions changed (0.7681% of total positions)
  estimated pre-polishing sequence accuracy: 99.2319% (Q21.15)

Polishing contig_1179 (19,376 bp):
  mean read depth: 2.5x
  4,914 bp have a depth of zero (74.6387% coverage)
  68 positions changed (0.3509% of total positions)
  estimated pre-polishing sequence accuracy: 99.6491% (Q24.55)

Polishing contig_118 (140,436 bp):
  mean read depth: 4.0x
  10,046 bp have a depth of zero (92.8466% coverage)
  683 positions changed (0.4863% of total positions)
  estimated pre-polishing sequence accuracy: 99.5137% (Q23.13)

Polishing contig_1180 (10,009 bp):
  mean read depth: 8.9x
  23 bp have a depth of zero (99.7702% coverage)
  72 positions changed (0.7194% of total positions)
  estimated pre-polishing sequence accuracy: 99.2806% (Q21.43)

Polishing contig_1181 (3,244 bp):
  mean read depth: 9.7x
  16 bp have a depth of zero (99.5068% coverage)
  24 positions changed (0.7398% of total positions)
  estimated pre-polishing sequence accuracy: 99.2602% (Q21.31)

Polishing contig_1182 (9,504 bp):
  mean read depth: 3.5x
  2,204 bp have a depth of zero (76.8098% coverage)
  62 positions changed (0.6524% of total positions)
  estimated pre-polishing sequence accuracy: 99.3476% (Q21.86)

Polishing contig_1183 (8,461 bp):
  mean read depth: 3.8x
  1,080 bp have a depth of zero (87.2356% coverage)
  83 positions changed (0.9810% of total positions)
  estimated pre-polishing sequence accuracy: 99.0190% (Q20.08)

Polishing contig_1184 (10,394 bp):
  mean read depth: 1.5x
  2,438 bp have a depth of zero (76.5442% coverage)
  5 positions changed (0.0481% of total positions)
  estimated pre-polishing sequence accuracy: 99.9519% (Q33.18)

Polishing contig_1185 (6,187 bp):
  mean read depth: 1.5x
  1,810 bp have a depth of zero (70.7451% coverage)
  11 positions changed (0.1778% of total positions)
  estimated pre-polishing sequence accuracy: 99.8222% (Q27.50)

Polishing contig_1186 (34,286 bp):
  mean read depth: 9.6x
  4,032 bp have a depth of zero (88.2401% coverage)
  265 positions changed (0.7729% of total positions)
  estimated pre-polishing sequence accuracy: 99.2271% (Q21.12)

Polishing contig_1187 (206,404 bp):
  mean read depth: 8.0x
  8,655 bp have a depth of zero (95.8068% coverage)
  1,691 positions changed (0.8193% of total positions)
  estimated pre-polishing sequence accuracy: 99.1807% (Q20.87)

Polishing contig_1188 (12,168 bp):
  mean read depth: 0.9x
  6,634 bp have a depth of zero (45.4799% coverage)
  9 positions changed (0.0740% of total positions)
  estimated pre-polishing sequence accuracy: 99.9260% (Q31.31)

Polishing contig_1189 (12,444 bp):
  mean read depth: 1.1x
  5,616 bp have a depth of zero (54.8698% coverage)
  0 positions changed (0.0000% of total positions)
  estimated pre-polishing sequence accuracy: 100.0000% (Q∞)

Polishing contig_119 (70,461 bp):
  mean read depth: 3.0x
  8,655 bp have a depth of zero (87.7166% coverage)
  224 positions changed (0.3179% of total positions)
  estimated pre-polishing sequence accuracy: 99.6821% (Q24.98)

Polishing contig_1190 (39,976 bp):
  mean read depth: 1.8x
  9,345 bp have a depth of zero (76.6235% coverage)
  59 positions changed (0.1476% of total positions)
  estimated pre-polishing sequence accuracy: 99.8524% (Q28.31)

Polishing contig_1191 (18,199 bp):
  mean read depth: 1.4x
  6,533 bp have a depth of zero (64.1024% coverage)
  12 positions changed (0.0659% of total positions)
  estimated pre-polishing sequence accuracy: 99.9341% (Q31.81)

Polishing contig_1192 (27,522 bp):
  mean read depth: 3.5x
  3,428 bp have a depth of zero (87.5445% coverage)
  140 positions changed (0.5087% of total positions)
  estimated pre-polishing sequence accuracy: 99.4913% (Q22.94)

Polishing contig_1193 (13,184 bp):
  mean read depth: 3.9x
  757 bp have a depth of zero (94.2582% coverage)
  104 positions changed (0.7888% of total positions)
  estimated pre-polishing sequence accuracy: 99.2112% (Q21.03)

Polishing contig_1194 (17,343 bp):
  mean read depth: 3.4x
  5,153 bp have a depth of zero (70.2877% coverage)
  120 positions changed (0.6919% of total positions)
  estimated pre-polishing sequence accuracy: 99.3081% (Q21.60)

Polishing contig_1195 (15,463 bp):
  mean read depth: 2.3x
  3,946 bp have a depth of zero (74.4810% coverage)
  30 positions changed (0.1940% of total positions)
  estimated pre-polishing sequence accuracy: 99.8060% (Q27.12)

Polishing contig_1196 (11,277 bp):
  mean read depth: 2.5x
  2,314 bp have a depth of zero (79.4804% coverage)
  31 positions changed (0.2749% of total positions)
  estimated pre-polishing sequence accuracy: 99.7251% (Q25.61)

Polishing contig_1197 (26,033 bp):
  mean read depth: 1.8x
  7,430 bp have a depth of zero (71.4593% coverage)
  25 positions changed (0.0960% of total positions)
  estimated pre-polishing sequence accuracy: 99.9040% (Q30.18)

Polishing contig_1198 (24,113 bp):
  mean read depth: 1.1x
  11,436 bp have a depth of zero (52.5733% coverage)
  9 positions changed (0.0373% of total positions)
  estimated pre-polishing sequence accuracy: 99.9627% (Q34.28)

Polishing contig_1199 (22,075 bp):
  mean read depth: 2.3x
  6,739 bp have a depth of zero (69.4723% coverage)
  75 positions changed (0.3398% of total positions)
  estimated pre-polishing sequence accuracy: 99.6602% (Q24.69)

Polishing contig_12 (2,812,330 bp):
  mean read depth: 8.5x
  3,403 bp have a depth of zero (99.8790% coverage)
  13,318 positions changed (0.4736% of total positions)
  estimated pre-polishing sequence accuracy: 99.5264% (Q23.25)

Polishing contig_120 (25,751 bp):
  mean read depth: 4.7x
  4,253 bp have a depth of zero (83.4841% coverage)
  208 positions changed (0.8077% of total positions)
  estimated pre-polishing sequence accuracy: 99.1923% (Q20.93)

Polishing contig_1200 (3,522 bp):
  mean read depth: 3.5x
  450 bp have a depth of zero (87.2232% coverage)
  16 positions changed (0.4543% of total positions)
  estimated pre-polishing sequence accuracy: 99.5457% (Q23.43)

Polishing contig_1201 (4,386 bp):
  mean read depth: 2.6x
  831 bp have a depth of zero (81.0534% coverage)
  28 positions changed (0.6384% of total positions)
  estimated pre-polishing sequence accuracy: 99.3616% (Q21.95)

Polishing contig_1202 (11,962 bp):
  mean read depth: 4.3x
  1,870 bp have a depth of zero (84.3672% coverage)
  71 positions changed (0.5935% of total positions)
  estimated pre-polishing sequence accuracy: 99.4065% (Q22.27)

Polishing contig_1203 (17,219 bp):
  mean read depth: 1.1x
  7,736 bp have a depth of zero (55.0729% coverage)
  11 positions changed (0.0639% of total positions)
  estimated pre-polishing sequence accuracy: 99.9361% (Q31.95)

Polishing contig_1204 (15,543 bp):
  mean read depth: 3.9x
  3,454 bp have a depth of zero (77.7778% coverage)
  121 positions changed (0.7785% of total positions)
  estimated pre-polishing sequence accuracy: 99.2215% (Q21.09)

Polishing contig_1205 (13,279 bp):
  mean read depth: 3.6x
  2,254 bp have a depth of zero (83.0258% coverage)
  101 positions changed (0.7606% of total positions)
  estimated pre-polishing sequence accuracy: 99.2394% (Q21.19)

Polishing contig_1206 (15,380 bp):
  mean read depth: 3.2x
  4,055 bp have a depth of zero (73.6346% coverage)
  43 positions changed (0.2796% of total positions)
  estimated pre-polishing sequence accuracy: 99.7204% (Q25.53)

Polishing contig_1207 (17,724 bp):
  mean read depth: 5.3x
  600 bp have a depth of zero (96.6148% coverage)
  141 positions changed (0.7955% of total positions)
  estimated pre-polishing sequence accuracy: 99.2045% (Q20.99)

Polishing contig_1208 (11,563 bp):
  mean read depth: 5.2x
  289 bp have a depth of zero (97.5006% coverage)
  101 positions changed (0.8735% of total positions)
  estimated pre-polishing sequence accuracy: 99.1265% (Q20.59)

Polishing contig_1209 (17,425 bp):
  mean read depth: 14.4x
  8 bp have a depth of zero (99.9541% coverage)
  56 positions changed (0.3214% of total positions)
  estimated pre-polishing sequence accuracy: 99.6786% (Q24.93)

Polishing contig_121 (26,330 bp):
  mean read depth: 4.2x
  4,443 bp have a depth of zero (83.1257% coverage)
  269 positions changed (1.0216% of total positions)
  estimated pre-polishing sequence accuracy: 98.9784% (Q19.91)

Polishing contig_1210 (19,678 bp):
  mean read depth: 2.5x
  3,110 bp have a depth of zero (84.1955% coverage)
  62 positions changed (0.3151% of total positions)
  estimated pre-polishing sequence accuracy: 99.6849% (Q25.02)

Polishing contig_1211 (7,114 bp):
  mean read depth: 4.6x
  577 bp have a depth of zero (91.8892% coverage)
  74 positions changed (1.0402% of total positions)
  estimated pre-polishing sequence accuracy: 98.9598% (Q19.83)

Polishing contig_1212 (11,106 bp):
  mean read depth: 0.3x
  8,132 bp have a depth of zero (26.7783% coverage)
  0 positions changed (0.0000% of total positions)
  estimated pre-polishing sequence accuracy: 100.0000% (Q∞)

Polishing contig_1213 (29,841 bp):
  mean read depth: 2.7x
  9,767 bp have a depth of zero (67.2699% coverage)
  81 positions changed (0.2714% of total positions)
  estimated pre-polishing sequence accuracy: 99.7286% (Q25.66)

Polishing contig_1214 (33,900 bp):
  mean read depth: 1.8x
  8,804 bp have a depth of zero (74.0295% coverage)
  37 positions changed (0.1091% of total positions)
  estimated pre-polishing sequence accuracy: 99.8909% (Q29.62)

Polishing contig_1215 (104,256 bp):
  mean read depth: 21.5x
  30 bp have a depth of zero (99.9712% coverage)
  570 positions changed (0.5467% of total positions)
  estimated pre-polishing sequence accuracy: 99.4533% (Q22.62)

Polishing contig_1216 (13,287 bp):
  mean read depth: 3.7x
  1,014 bp have a depth of zero (92.3685% coverage)
  88 positions changed (0.6623% of total positions)
  estimated pre-polishing sequence accuracy: 99.3377% (Q21.79)

Polishing contig_1217 (2,625 bp):
  mean read depth: 0.6x
  1,641 bp have a depth of zero (37.4857% coverage)
  0 positions changed (0.0000% of total positions)
  estimated pre-polishing sequence accuracy: 100.0000% (Q∞)

Polishing contig_1218 (2,261 bp):
  mean read depth: 6.5x
  125 bp have a depth of zero (94.4715% coverage)
  34 positions changed (1.5038% of total positions)
  estimated pre-polishing sequence accuracy: 98.4962% (Q18.23)

Polishing contig_1219 (2,640 bp):
  mean read depth: 10.7x
  20 bp have a depth of zero (99.2424% coverage)
  20 positions changed (0.7576% of total positions)
  estimated pre-polishing sequence accuracy: 99.2424% (Q21.21)

Polishing contig_122 (46,406 bp):
  mean read depth: 3.9x
  8,801 bp have a depth of zero (81.0348% coverage)
  361 positions changed (0.7779% of total positions)
  estimated pre-polishing sequence accuracy: 99.2221% (Q21.09)

Polishing contig_1220 (2,595 bp):
  mean read depth: 1.1x
  1,020 bp have a depth of zero (60.6936% coverage)
  0 positions changed (0.0000% of total positions)
  estimated pre-polishing sequence accuracy: 100.0000% (Q∞)

Polishing contig_1221 (8,176 bp):
  mean read depth: 1.8x
  2,880 bp have a depth of zero (64.7750% coverage)
  12 positions changed (0.1468% of total positions)
  estimated pre-polishing sequence accuracy: 99.8532% (Q28.33)

Polishing contig_1222 (18,185 bp):
  mean read depth: 4.5x
  1,932 bp have a depth of zero (89.3759% coverage)
  198 positions changed (1.0888% of total positions)
  estimated pre-polishing sequence accuracy: 98.9112% (Q19.63)

Polishing contig_1223 (33,009 bp):
  mean read depth: 2.5x
  6,836 bp have a depth of zero (79.2905% coverage)
  96 positions changed (0.2908% of total positions)
  estimated pre-polishing sequence accuracy: 99.7092% (Q25.36)

Polishing contig_1224 (8,693 bp):
  mean read depth: 4.0x
  671 bp have a depth of zero (92.2811% coverage)
  70 positions changed (0.8052% of total positions)
  estimated pre-polishing sequence accuracy: 99.1948% (Q20.94)

Polishing contig_1225 (15,612 bp):
  mean read depth: 5.9x
  261 bp have a depth of zero (98.3282% coverage)
  182 positions changed (1.1658% of total positions)
  estimated pre-polishing sequence accuracy: 98.8342% (Q19.33)

Polishing contig_1226 (8,403 bp):
  mean read depth: 1.1x
  3,885 bp have a depth of zero (53.7665% coverage)
  0 positions changed (0.0000% of total positions)
  estimated pre-polishing sequence accuracy: 100.0000% (Q∞)

Polishing contig_1227 (2,503 bp):
  mean read depth: 4.6x
  135 bp have a depth of zero (94.6065% coverage)
  18 positions changed (0.7191% of total positions)
  estimated pre-polishing sequence accuracy: 99.2809% (Q21.43)

Polishing contig_1228 (6,899 bp):
  mean read depth: 4.2x
  397 bp have a depth of zero (94.2455% coverage)
  65 positions changed (0.9422% of total positions)
  estimated pre-polishing sequence accuracy: 99.0578% (Q20.26)

Polishing contig_1229 (19,926 bp):
  mean read depth: 1.1x
  8,393 bp have a depth of zero (57.8792% coverage)
  3 positions changed (0.0151% of total positions)
  estimated pre-polishing sequence accuracy: 99.9849% (Q38.22)

Polishing contig_123 (12,483 bp):
  mean read depth: 2.5x
  3,212 bp have a depth of zero (74.2690% coverage)
  32 positions changed (0.2563% of total positions)
  estimated pre-polishing sequence accuracy: 99.7437% (Q25.91)

Polishing contig_1230 (11,823 bp):
  mean read depth: 1.7x
  3,876 bp have a depth of zero (67.2164% coverage)
  8 positions changed (0.0677% of total positions)
  estimated pre-polishing sequence accuracy: 99.9323% (Q31.70)

Polishing contig_1231 (33,560 bp):
  mean read depth: 1.6x
  10,636 bp have a depth of zero (68.3075% coverage)
  21 positions changed (0.0626% of total positions)
  estimated pre-polishing sequence accuracy: 99.9374% (Q32.04)

Polishing contig_1232 (12,176 bp):
  mean read depth: 1.5x
  3,735 bp have a depth of zero (69.3249% coverage)
  3 positions changed (0.0246% of total positions)
  estimated pre-polishing sequence accuracy: 99.9754% (Q36.08)

Polishing contig_1233 (17,295 bp):
  mean read depth: 3.4x
  4,987 bp have a depth of zero (71.1651% coverage)
  104 positions changed (0.6013% of total positions)
  estimated pre-polishing sequence accuracy: 99.3987% (Q22.21)

Polishing contig_1234 (15,577 bp):
  mean read depth: 4.5x
  4,590 bp have a depth of zero (70.5335% coverage)
  126 positions changed (0.8089% of total positions)
  estimated pre-polishing sequence accuracy: 99.1911% (Q20.92)

Polishing contig_1235 (10,447 bp):
  mean read depth: 13.3x
  55 bp have a depth of zero (99.4735% coverage)
  64 positions changed (0.6126% of total positions)
  estimated pre-polishing sequence accuracy: 99.3874% (Q22.13)

Polishing contig_1236 (11,969 bp):
  mean read depth: 5.3x
  1,065 bp have a depth of zero (91.1020% coverage)
  92 positions changed (0.7687% of total positions)
  estimated pre-polishing sequence accuracy: 99.2313% (Q21.14)

Polishing contig_1237 (8,698 bp):
  mean read depth: 2.8x
  2,703 bp have a depth of zero (68.9239% coverage)
  64 positions changed (0.7358% of total positions)
  estimated pre-polishing sequence accuracy: 99.2642% (Q21.33)

Polishing contig_1238 (28,896 bp):
  mean read depth: 1.8x
  8,032 bp have a depth of zero (72.2038% coverage)
  35 positions changed (0.1211% of total positions)
  estimated pre-polishing sequence accuracy: 99.8789% (Q29.17)

Polishing contig_1239 (14,125 bp):
  mean read depth: 3.2x
  1,572 bp have a depth of zero (88.8708% coverage)
  65 positions changed (0.4602% of total positions)
  estimated pre-polishing sequence accuracy: 99.5398% (Q23.37)

Polishing contig_124 (25,623 bp):
  mean read depth: 3.6x
  3,557 bp have a depth of zero (86.1179% coverage)
  118 positions changed (0.4605% of total positions)
  estimated pre-polishing sequence accuracy: 99.5395% (Q23.37)

Polishing contig_1240 (36,438 bp):
  mean read depth: 4.5x
  5,707 bp have a depth of zero (84.3378% coverage)
  267 positions changed (0.7328% of total positions)
  estimated pre-polishing sequence accuracy: 99.2672% (Q21.35)

Polishing contig_1241 (14,099 bp):
  mean read depth: 1.5x
  4,607 bp have a depth of zero (67.3239% coverage)
  9 positions changed (0.0638% of total positions)
  estimated pre-polishing sequence accuracy: 99.9362% (Q31.95)

Polishing contig_1242 (14,159 bp):
  mean read depth: 10.2x
  99 bp have a depth of zero (99.3008% coverage)
  92 positions changed (0.6498% of total positions)
  estimated pre-polishing sequence accuracy: 99.3502% (Q21.87)

Polishing contig_1243 (10,997 bp):
  mean read depth: 0.9x
  6,045 bp have a depth of zero (45.0305% coverage)
  5 positions changed (0.0455% of total positions)
  estimated pre-polishing sequence accuracy: 99.9545% (Q33.42)

Polishing contig_1244 (48,733 bp):
  mean read depth: 2.3x
  9,403 bp have a depth of zero (80.7051% coverage)
  96 positions changed (0.1970% of total positions)
  estimated pre-polishing sequence accuracy: 99.8030% (Q27.06)

Polishing contig_1245 (10,068 bp):
  mean read depth: 3.6x
  683 bp have a depth of zero (93.2161% coverage)
  18 positions changed (0.1788% of total positions)
  estimated pre-polishing sequence accuracy: 99.8212% (Q27.48)

Polishing contig_1246 (20,883 bp):
  mean read depth: 2.3x
  5,431 bp have a depth of zero (73.9932% coverage)
  69 positions changed (0.3304% of total positions)
  estimated pre-polishing sequence accuracy: 99.6696% (Q24.81)

Polishing contig_1247 (3,158 bp):
  mean read depth: 3.0x
  1,024 bp have a depth of zero (67.5744% coverage)
  36 positions changed (1.1400% of total positions)
  estimated pre-polishing sequence accuracy: 98.8600% (Q19.43)

Polishing contig_1248 (15,946 bp):
  mean read depth: 2.2x
  4,468 bp have a depth of zero (71.9804% coverage)
  33 positions changed (0.2069% of total positions)
  estimated pre-polishing sequence accuracy: 99.7931% (Q26.84)

Polishing contig_1249 (6,598 bp):
  mean read depth: 6.0x
  208 bp have a depth of zero (96.8475% coverage)
  98 positions changed (1.4853% of total positions)
  estimated pre-polishing sequence accuracy: 98.5147% (Q18.28)

Polishing contig_125 (210,996 bp):
  mean read depth: 4.5x
  7,534 bp have a depth of zero (96.4293% coverage)
  1,045 positions changed (0.4953% of total positions)
  estimated pre-polishing sequence accuracy: 99.5047% (Q23.05)

Polishing contig_1250 (4,557 bp):
  mean read depth: 5.8x
  369 bp have a depth of zero (91.9026% coverage)
  46 positions changed (1.0094% of total positions)
  estimated pre-polishing sequence accuracy: 98.9906% (Q19.96)

Polishing contig_1251 (5,732 bp):
  mean read depth: 2.8x
  931 bp have a depth of zero (83.7579% coverage)
  18 positions changed (0.3140% of total positions)
  estimated pre-polishing sequence accuracy: 99.6860% (Q25.03)

Polishing contig_1252 (6,866 bp):
  mean read depth: 2.8x
  550 bp have a depth of zero (91.9895% coverage)
  17 positions changed (0.2476% of total positions)
  estimated pre-polishing sequence accuracy: 99.7524% (Q26.06)

Polishing contig_1253 (6,679 bp):
  mean read depth: 0.7x
  3,757 bp have a depth of zero (43.7491% coverage)
  0 positions changed (0.0000% of total positions)
  estimated pre-polishing sequence accuracy: 100.0000% (Q∞)

Polishing contig_1254 (19,424 bp):
  mean read depth: 4.1x
  4,439 bp have a depth of zero (77.1468% coverage)
  220 positions changed (1.1326% of total positions)
  estimated pre-polishing sequence accuracy: 98.8674% (Q19.46)

Polishing contig_1255 (42,213 bp):
  mean read depth: 2.2x
  8,511 bp have a depth of zero (79.8380% coverage)
  87 positions changed (0.2061% of total positions)
  estimated pre-polishing sequence accuracy: 99.7939% (Q26.86)

Polishing contig_1256 (37,783 bp):
  mean read depth: 4.4x
  3,929 bp have a depth of zero (89.6011% coverage)
  237 positions changed (0.6273% of total positions)
  estimated pre-polishing sequence accuracy: 99.3727% (Q22.03)

Polishing contig_1257 (16,316 bp):
  mean read depth: 3.7x
  3,243 bp have a depth of zero (80.1238% coverage)
  90 positions changed (0.5516% of total positions)
  estimated pre-polishing sequence accuracy: 99.4484% (Q22.58)

Polishing contig_1258 (18,550 bp):
  mean read depth: 2.6x
  6,766 bp have a depth of zero (63.5256% coverage)
  109 positions changed (0.5876% of total positions)
  estimated pre-polishing sequence accuracy: 99.4124% (Q22.31)

Polishing contig_1259 (4,620 bp):
  mean read depth: 8.4x
  40 bp have a depth of zero (99.1342% coverage)
  40 positions changed (0.8658% of total positions)
  estimated pre-polishing sequence accuracy: 99.1342% (Q20.63)

Polishing contig_126 (101,283 bp):
  mean read depth: 5.1x
  5,693 bp have a depth of zero (94.3791% coverage)
  863 positions changed (0.8521% of total positions)
  estimated pre-polishing sequence accuracy: 99.1479% (Q20.70)

Polishing contig_1260 (19,729 bp):
  mean read depth: 2.4x
  3,626 bp have a depth of zero (81.6210% coverage)
  64 positions changed (0.3244% of total positions)
  estimated pre-polishing sequence accuracy: 99.6756% (Q24.89)

Polishing contig_1261 (141,931 bp):
  mean read depth: 4.9x
  6,935 bp have a depth of zero (95.1138% coverage)
  1,183 positions changed (0.8335% of total positions)
  estimated pre-polishing sequence accuracy: 99.1665% (Q20.79)

Polishing contig_1262 (22,473 bp):
  mean read depth: 1.8x
  5,921 bp have a depth of zero (73.6528% coverage)
  24 positions changed (0.1068% of total positions)
  estimated pre-polishing sequence accuracy: 99.8932% (Q29.71)

Polishing contig_1263 (5,725 bp):
  mean read depth: 3.0x
  1,345 bp have a depth of zero (76.5066% coverage)
  28 positions changed (0.4891% of total positions)
  estimated pre-polishing sequence accuracy: 99.5109% (Q23.11)

Polishing contig_1264 (10,457 bp):
  mean read depth: 3.2x
  3,402 bp have a depth of zero (67.4668% coverage)
  67 positions changed (0.6407% of total positions)
  estimated pre-polishing sequence accuracy: 99.3593% (Q21.93)

Polishing contig_1265 (21,222 bp):
  mean read depth: 2.0x
  4,454 bp have a depth of zero (79.0123% coverage)
  41 positions changed (0.1932% of total positions)
  estimated pre-polishing sequence accuracy: 99.8068% (Q27.14)

Polishing contig_1266 (8,305 bp):
  mean read depth: 3.6x
  2,017 bp have a depth of zero (75.7134% coverage)
  60 positions changed (0.7225% of total positions)
  estimated pre-polishing sequence accuracy: 99.2775% (Q21.41)

Polishing contig_1267 (22,979 bp):
  mean read depth: 1.3x
  9,739 bp have a depth of zero (57.6178% coverage)
  26 positions changed (0.1131% of total positions)
  estimated pre-polishing sequence accuracy: 99.8869% (Q29.46)

Polishing contig_1268 (24,766 bp):
  mean read depth: 0.8x
  15,714 bp have a depth of zero (36.5501% coverage)
  4 positions changed (0.0162% of total positions)
  estimated pre-polishing sequence accuracy: 99.9838% (Q37.92)

Polishing contig_1269 (11,792 bp):
  mean read depth: 3.7x
  1,509 bp have a depth of zero (87.2032% coverage)
  132 positions changed (1.1194% of total positions)
  estimated pre-polishing sequence accuracy: 98.8806% (Q19.51)

Polishing contig_127 (6,766 bp):
  mean read depth: 3.5x
  1,025 bp have a depth of zero (84.8507% coverage)
  43 positions changed (0.6355% of total positions)
  estimated pre-polishing sequence accuracy: 99.3645% (Q21.97)

Polishing contig_1271 (2,946 bp):
  mean read depth: 14.5x
  8 bp have a depth of zero (99.7284% coverage)
  16 positions changed (0.5431% of total positions)
  estimated pre-polishing sequence accuracy: 99.4569% (Q22.65)

Polishing contig_1272 (12,259 bp):
  mean read depth: 4.6x
  1,166 bp have a depth of zero (90.4886% coverage)
  104 positions changed (0.8484% of total positions)
  estimated pre-polishing sequence accuracy: 99.1516% (Q20.71)

Polishing contig_1273 (114,840 bp):
  mean read depth: 5.2x
  3,941 bp have a depth of zero (96.5683% coverage)
  1,033 positions changed (0.8995% of total positions)
  estimated pre-polishing sequence accuracy: 99.1005% (Q20.46)

Polishing contig_1274 (14,228 bp):
  mean read depth: 2.5x
  2,763 bp have a depth of zero (80.5805% coverage)
  44 positions changed (0.3092% of total positions)
  estimated pre-polishing sequence accuracy: 99.6908% (Q25.10)

Polishing contig_1275 (10,025 bp):
  mean read depth: 4.3x
  1,839 bp have a depth of zero (81.6559% coverage)
  70 positions changed (0.6983% of total positions)
  estimated pre-polishing sequence accuracy: 99.3017% (Q21.56)

Polishing contig_1276 (4,130 bp):
  mean read depth: 10.8x
  29 bp have a depth of zero (99.2978% coverage)
