taxon	sample_id	tolerance	reaction	flux	abundance	metabolite	direction
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_glu_L(e)	-0.0015026232491766	0.0068951326414892	glu_L[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_glyleu(e)	-0.0009010207299854	0.0068951326414892	glyleu[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_h(e)	0.0919388998482146	0.0068951326414892	h[e]	export
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_h2o(e)	0.0029995470493732	0.0068951326414892	h2o[e]	export
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_his_L(e)	-0.0001670491126741	0.0068951326414892	his_L[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_hxan(e)	-0.0006243161320778	0.0068951326414892	hxan[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_k(e)	-6.525882839566512e-06	0.0068951326414892	k[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_leu_L(e)	-6.964032699842892e-05	0.0068951326414892	leu_L[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_met_L(e)	-0.0002758647579878	0.0068951326414892	met_L[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_mg2(e)	-6.525882839566512e-06	0.0068951326414892	mg2[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_mn2(e)	-6.525882839566512e-06	0.0068951326414892	mn2[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_mqn7(e)	-1.3051765679133025e-05	0.0068951326414892	mqn7[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_o2(e)	-0.017623566352584	0.0068951326414892	o2[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_orn(e)	0.0005199209741711	0.0068951326414892	orn[e]	export
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_phe_L(e)	-0.000325651353583	0.0068951326414892	phe_L[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_pheme(e)	-6.525882839566512e-06	0.0068951326414892	pheme[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_pi(e)	-0.0021450533689846	0.0068951326414892	pi[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_pnto_R(e)	-1.305176567913298e-05	0.0068951326414892	pnto_R[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_pro_L(e)	-0.0003885181661469	0.0068951326414892	pro_L[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_ptrc(e)	-6.525882839566512e-06	0.0068951326414892	ptrc[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_q8(e)	-6.525882839566512e-06	0.0068951326414892	q8[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_ribflv(e)	-1.3051765679133025e-05	0.0068951326414892	ribflv[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_ser_L(e)	-0.0005450129041204	0.0068951326414892	ser_L[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_sheme(e)	-6.525882839566512e-06	0.0068951326414892	sheme[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_so4(e)	-6.525882839566512e-06	0.0068951326414892	so4[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_spmd(e)	-6.525882839566512e-06	0.0068951326414892	spmd[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_succ(e)	-0.0073381719003371	0.0068951326414892	succ[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_sucr(e)	-0.0133624803398282	0.0068951326414892	sucr[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_thm(e)	-6.5258828395664895e-06	0.0068951326414892	thm[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_thymd(e)	-4.327546527616948e-05	0.0068951326414892	thymd[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_tyr_L(e)	-0.0002543334542479	0.0068951326414892	tyr_L[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_ura(e)	-0.0003929397073055	0.0068951326414892	ura[e]	import
Lachnospira_pectinoschiza	MV_FEM2_t1Q14	1e-06	EX_zn2(e)	-6.525882839566512e-06	0.0068951326414892	zn2[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_12dhchol(e)	5.651577992972516	0.2226834635276352	12dhchol[e]	export
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_7a_czp(e)	-0.0002554388544877	0.2226834635276352	7a_czp[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_ac(e)	-0.3186114322289856	0.2226834635276352	ac[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_acald(e)	0.0005018160361101	0.2226834635276352	acald[e]	export
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_adn(e)	0.0023131434694147	0.2226834635276352	adn[e]	export
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_ala_L(e)	-0.0665751833615669	0.2226834635276352	ala_L[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_asp_L(e)	-0.1172101156455687	0.2226834635276352	asp_L[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_ca2(e)	-0.0007710478231382	0.2226834635276352	ca2[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_cgly(e)	-0.0110752502521171	0.2226834635276352	cgly[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_ch4(e)	5.190979236117355	0.2226834635276352	ch4[e]	export
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_cholate(e)	-5.651577992972516	0.2226834635276352	cholate[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_chor(e)	-0.0426830853267476	0.2226834635276352	chor[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_cl(e)	-0.0007710478231382	0.2226834635276352	cl[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_co2(e)	-4.857828392070324	0.2226834635276352	co2[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_cobalt2(e)	-0.0007710478231382	0.2226834635276352	cobalt2[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_cu2(e)	-0.0007710478231382	0.2226834635276352	cu2[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_czp(e)	0.0002554388544877	0.2226834635276352	czp[e]	export
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_etoh(e)	-0.0005018160361101	0.2226834635276352	etoh[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_fe2(e)	-0.0007710478231382	0.2226834635276352	fe2[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_fe3(e)	-0.0007710478231382	0.2226834635276352	fe3[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_gln_L(e)	-0.0933114361053077	0.2226834635276352	gln_L[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_gly(e)	0.2793355261506551	0.2226834635276352	gly[e]	export
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_glyasp(e)	-0.2860519564546506	0.2226834635276352	glyasp[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_glyleu(e)	-0.0584007317789564	0.2226834635276352	glyleu[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_h(e)	-0.8321465233426655	0.2226834635276352	h[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_h2(e)	-15.572937708352066	0.2226834635276352	h2[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_h2o(e)	11.61852847295676	0.2226834635276352	h2o[e]	export
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_his_L(e)	-0.0123313066601976	0.2226834635276352	his_L[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_hxan(e)	-0.0620951445508071	0.2226834635276352	hxan[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_indole(e)	-0.007343293582118	0.2226834635276352	indole[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_k(e)	-0.0007710478231382	0.2226834635276352	k[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_met_L(e)	-0.0229664811841988	0.2226834635276352	met_L[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_mg2(e)	-0.0007710478231382	0.2226834635276352	mg2[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_mn2(e)	-0.0007710478231382	0.2226834635276352	mn2[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_nac(e)	0.0007710478231382	0.2226834635276352	nac[e]	export
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_nh4(e)	-0.1364530886726263	0.2226834635276352	nh4[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_pi(e)	-0.1314873184829997	0.2226834635276352	pi[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_pnto_R(e)	-0.0015420956462765	0.2226834635276352	pnto_R[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_pro_L(e)	-0.0286811417661528	0.2226834635276352	pro_L[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_so4(e)	-0.0007710478231382	0.2226834635276352	so4[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_spmd(e)	-0.0007710478231382	0.2226834635276352	spmd[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_succ(e)	-0.0124636375218368	0.2226834635276352	succ[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_thm(e)	-0.0007710478231382	0.2226834635276352	thm[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_ura(e)	-0.0390953132017642	0.2226834635276352	ura[e]	import
Methanobrevibacter_smithii	MV_FEM2_t1Q14	1e-06	EX_zn2(e)	-0.0007710478231382	0.2226834635276352	zn2[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_12dgr180(e)	-8.240548857232135e-05	0.0156155614925072	12dgr180[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_26dap_M(e)	-0.0047345140033956	0.0156155614925072	26dap_M[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_4abut(e)	0.0075754916494513	0.0156155614925072	4abut[e]	export
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_4hbz(e)	-5.990998200699502e-06	0.0156155614925072	4hbz[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_ac(e)	0.0154464873706073	0.0156155614925072	ac[e]	export
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_adn(e)	-0.0006030951087133	0.0156155614925072	adn[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_ala_D(e)	-9.678078863083814e-05	0.0156155614925072	ala_D[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_ca2(e)	-5.990998200699499e-06	0.0156155614925072	ca2[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_cgly(e)	-0.0001652990214837	0.0156155614925072	cgly[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_cit(e)	-1.1981996401398995e-05	0.0156155614925072	cit[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_cl(e)	-5.990998200699499e-06	0.0156155614925072	cl[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_co2(e)	0.0283673932139104	0.0156155614925072	co2[e]	export
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_cobalt2(e)	-5.990998200699499e-06	0.0156155614925072	cobalt2[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_cu2(e)	-5.990998200699499e-06	0.0156155614925072	cu2[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_cytd(e)	-0.0003664661579015	0.0156155614925072	cytd[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_dad_2(e)	0.0003199476482169	0.0156155614925072	dad_2[e]	export
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_dgsn(e)	-0.0003199476482169	0.0156155614925072	dgsn[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_fe2(e)	-5.990998200699499e-06	0.0156155614925072	fe2[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_fe3(e)	-5.990998200699499e-06	0.0156155614925072	fe3[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_gcald(e)	1.7972994602098486e-05	0.0156155614925072	gcald[e]	export
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_glu_L(e)	-0.0075754916494513	0.0156155614925072	glu_L[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_glyc3p(e)	-0.0017649569698426	0.0156155614925072	glyc3p[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_glyleu(e)	-0.000891102213883	0.0156155614925072	glyleu[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_h(e)	0.002018971932956	0.0156155614925072	h[e]	export
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_h2o(e)	0.0240532326856522	0.0156155614925072	h2o[e]	export
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_k(e)	-5.990998200699499e-06	0.0156155614925072	k[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_lcts(e)	-0.0036499760717195	0.0156155614925072	lcts[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_lys_L(e)	-0.0005522591721	0.0156155614925072	lys_L[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_met_L(e)	-0.000253253898265	0.0156155614925072	met_L[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_mg2(e)	-5.990998200699499e-06	0.0156155614925072	mg2[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_mn2(e)	-5.990998200699499e-06	0.0156155614925072	mn2[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_mqn8(e)	-1.1981996401398995e-05	0.0156155614925072	mqn8[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_nac(e)	-1.1981996401400076e-05	0.0156155614925072	nac[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_nh4(e)	0.0052248002317032	0.0156155614925072	nh4[e]	export
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_o2(e)	-0.0193911007646561	0.0156155614925072	o2[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_orn(e)	-0.000839971225687	0.0156155614925072	orn[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_phe_L(e)	-0.0002989598068697	0.0156155614925072	phe_L[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_pheme(e)	-5.990998200699499e-06	0.0156155614925072	pheme[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_pydx(e)	-5.990998200699499e-06	0.0156155614925072	pydx[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_ser_L(e)	-0.0004447431009271	0.0156155614925072	ser_L[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_sheme(e)	-5.990998200699499e-06	0.0156155614925072	sheme[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_so4(e)	-5.990998200699499e-06	0.0156155614925072	so4[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_spmd(e)	-5.990998200699499e-06	0.0156155614925072	spmd[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_thm(e)	-5.990998200699495e-06	0.0156155614925072	thm[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_thr_L(e)	-0.0010410077655027	0.0156155614925072	thr_L[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_thymd(e)	-8.243692849506037e-05	0.0156155614925072	thymd[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_trp_L(e)	-9.1324752807821e-05	0.0156155614925072	trp_L[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_ttdca(e)	-0.0005325748783186	0.0156155614925072	ttdca[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_tyr_L(e)	-0.0002334873769935	0.0156155614925072	tyr_L[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_val_L(e)	-0.0006934640878699	0.0156155614925072	val_L[e]	import
Odoribacter_splanchnicus	MV_FEM2_t1Q14	1e-06	EX_zn2(e)	-5.990998200699499e-06	0.0156155614925072	zn2[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_26dap_M(e)	-3.579422004663373e-06	0.0116565191499671	26dap_M[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_adocbl(e)	-1.1800002591891062e-06	0.0116565191499671	adocbl[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_asn_L(e)	-1.0299252170320208e-06	0.0116565191499671	asn_L[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_cbl1(e)	1.1800002591891062e-06	0.0116565191499671	cbl1[e]	export
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_co2(e)	3.7636815261531463e-06	0.0116565191499671	co2[e]	export
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_for(e)	7.551746743240512e-06	0.0116565191499671	for[e]	export
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_glu_L(e)	-3.208177628272325e-06	0.0116565191499671	glu_L[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_glyleu(e)	-2.8317512988344468e-06	0.0116565191499671	glyleu[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_h(e)	-0.000503974953575	0.0116565191499671	h[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_h2o(e)	0.0005485045676084	0.0116565191499671	h2o[e]	export
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_lys_L(e)	-2.161704252335951e-06	0.0116565191499671	lys_L[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_malt(e)	-4.246953177918396e-06	0.0116565191499671	malt[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_pac(e)	2.519799456473598e-06	0.0116565191499671	pac[e]	export
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_phe_L(e)	-3.695940713807115e-06	0.0116565191499671	phe_L[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_pi(e)	-4.338874525303975e-06	0.0116565191499671	pi[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_pro_L(e)	-5.181310934354048e-06	0.0116565191499671	pro_L[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_ser_L(e)	-2.0778974221326977e-06	0.0116565191499671	ser_L[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_ttdca(e)	-2.330176605290496e-06	0.0116565191499671	ttdca[e]	import
Parabacteroides_distasonis	MV_FEM2_t1Q14	1e-06	EX_val_L(e)	-2.2021020328438365e-06	0.0116565191499671	val_L[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_26dap_M(e)	-6.238106548655792e-06	0.0184642108508592	26dap_M[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_ac(e)	0.0195226644715929	0.0184642108508592	ac[e]	export
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_arab_L(e)	0.0046130370174625	0.0184642108508592	arab_L[e]	export
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_arabinogal(e)	-5.0141706711549415e-05	0.0184642108508592	arabinogal[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_asn_L(e)	-0.0001422421052391	0.0184642108508592	asn_L[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_ca2(e)	-6.797420372614372e-06	0.0184642108508592	ca2[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_cl(e)	-6.797420372614372e-06	0.0184642108508592	cl[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_co2(e)	-0.0014730328116716	0.0184642108508592	co2[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_cobalt2(e)	-6.797420372614372e-06	0.0184642108508592	cobalt2[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_cu2(e)	-6.797420372614372e-06	0.0184642108508592	cu2[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_cytd(e)	-5.0665504072311645e-05	0.0184642108508592	cytd[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_dad_2(e)	-0.0001044041247777	0.0184642108508592	dad_2[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_dcyt(e)	-7.710157726897295e-05	0.0184642108508592	dcyt[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_dgsn(e)	-8.905582368445032e-05	0.0184642108508592	dgsn[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_fe3(e)	-1.3594840745228744e-05	0.0184642108508592	fe3[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_fol(e)	-1.636753105749945e-05	0.0184642108508592	fol[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_for(e)	0.0161661675848031	0.0184642108508592	for[e]	export
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_gal(e)	0.0276782221047752	0.0184642108508592	gal[e]	export
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_gcald(e)	-0.0022737473959734	0.0184642108508592	gcald[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_glyc(e)	1.7702133071004558e-05	0.0184642108508592	glyc[e]	export
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_glyleu(e)	-0.0010855535067353	0.0184642108508592	glyleu[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_gthox(e)	-2.727921842916601e-06	0.0184642108508592	gthox[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_h(e)	-0.0329982488679925	0.0184642108508592	h[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_h2s(e)	0.0001473653291615	0.0184642108508592	h2s[e]	export
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_his_L(e)	-0.0046455080035798	0.0184642108508592	his_L[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_k(e)	-6.797420372614372e-06	0.0184642108508592	k[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_leu_L(e)	0.0007242298361428	0.0184642108508592	leu_L[e]	export
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_lys_L(e)	-0.0002797342174712	0.0184642108508592	lys_L[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_malt(e)	-0.0026794841849855	0.0184642108508592	malt[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_met_L(e)	-0.000325827737316	0.0184642108508592	met_L[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_mg2(e)	-6.797420372614372e-06	0.0184642108508592	mg2[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_mn2(e)	-6.797420372614372e-06	0.0184642108508592	mn2[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_mqn8(e)	-1.0911687371666404e-05	0.0184642108508592	mqn8[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_ncam(e)	-1.3594840745229026e-05	0.0184642108508592	ncam[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_nh4(e)	0.0115107676904263	0.0184642108508592	nh4[e]	export
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_ocdca(e)	-4.720568818934549e-05	0.0184642108508592	ocdca[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_pheme(e)	-5.455843685833202e-06	0.0184642108508592	pheme[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_pi(e)	-0.0006417926681755	0.0184642108508592	pi[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_pro_L(e)	-0.0001476620791767	0.0184642108508592	pro_L[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_pydx(e)	-6.797420372614372e-06	0.0184642108508592	pydx[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_sheme(e)	-5.455843685833202e-06	0.0184642108508592	sheme[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_so4(e)	-6.797420372614372e-06	0.0184642108508592	so4[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_spmd(e)	-5.455843685833202e-06	0.0184642108508592	spmd[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_succ(e)	5.455843685833202e-06	0.0184642108508592	succ[e]	export
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_thm(e)	-5.455843685833186e-06	0.0184642108508592	thm[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_ttdca(e)	-0.0002407574755759	0.0184642108508592	ttdca[e]	import
Parabacteroides_merdae	MV_FEM2_t1Q14	1e-06	EX_zn2(e)	-6.797420372614372e-06	0.0184642108508592	zn2[e]	import
