abundance	growth_rate	reactions	metabolites	taxon	tradeoff	sample_id	MediumScale
0.0018340635487623935	0.0006666704596764245	2244	1826	Roseburia_intestinalis	0.5	MV_FEM3_t1Q14	0.5
0.021384926075204393	0.008538894907402488	1044	887	Ruminococcus_bromii	0.5	MV_FEM3_t1Q14	0.5
0.012452142175171625	0.0052526720471665084	1012	950	Ruthenibacterium_lactatiformans	0.5	MV_FEM3_t1Q14	0.5
0.001533142231002227	0.00038114891695475555	1592	1462	Streptococcus_salivarius	0.5	MV_FEM3_t1Q14	0.5
0.0021912666272280784	0.00037633245545461706	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM3_t1Q14	0.5
0.002949209376609007	0.004448664334478934	1253	1149	Alistipes_finegoldii	0.5	MV_FEM3_t1Q14	1.0
0.020809927245391296	0.02904141587115935	2594	2103	Alistipes_shahii	0.5	MV_FEM3_t1Q14	1.0
0.007983776415912061	0.012199191776997952	1404	1176	Anaerostipes_hadrus	0.5	MV_FEM3_t1Q14	1.0
0.002144910307288263	0.002993028518197319	2897	2558	Bacteroides_caccae	0.5	MV_FEM3_t1Q14	1.0
0.10148424815632119	0.12542214449523295	1143	1079	Bacteroides_dorei	0.5	MV_FEM3_t1Q14	1.0
0.005476813098874874	0.006786505328958159	2810	2264	Bacteroides_intestinalis	0.5	MV_FEM3_t1Q14	1.0
0.002841834153780042	0.00397339306457867	3606	3066	Bacteroides_ovatus	0.5	MV_FEM3_t1Q14	1.0
0.014836503740932464	0.020878814709427148	3073	2674	Bacteroides_thetaiotaomicron	0.5	MV_FEM3_t1Q14	1.0
0.24759722561372782	0.34852487809537586	3440	2972	Bacteroides_uniformis	0.5	MV_FEM3_t1Q14	1.0
0.1958093210039809	0.27489955798116206	1502	1326	Bacteroides_vulgatus	0.5	MV_FEM3_t1Q14	1.0
0.008328798271619838	0.011528980418041599	3448	2923	Bacteroides_xylanisolvens	0.5	MV_FEM3_t1Q14	1.0
0.059058966705221747	0.07762298351230573	1427	1239	Barnesiella_intestinihominis	0.5	MV_FEM3_t1Q14	1.0
0.0018261683117896757	0.0023354728644457297	1402	1207	Blautia_obeum	0.5	MV_FEM3_t1Q14	1.0
0.009684636038034742	0.013051702149172839	1286	1174	Butyricimonas_virosa	0.5	MV_FEM3_t1Q14	1.0
0.0014396400674253238	0.0022125701763157065	1020	978	Campylobacter_hominis	0.5	MV_FEM3_t1Q14	1.0
0.014905981826292382	0.0245553067444221	1128	970	Collinsella_aerofaciens	0.5	MV_FEM3_t1Q14	1.0
0.0011430047354503473	0.0015332517474980654	1319	1162	Coprococcus_catus	0.5	MV_FEM3_t1Q14	1.0
0.004955389091376654	0.007731881793487147	1282	1095	Coprococcus_comes	0.5	MV_FEM3_t1Q14	1.0
0.004636759884977677	0.007292107367854873	1647	1326	Dorea_longicatena	0.5	MV_FEM3_t1Q14	1.0
0.0033735219693426825	0.005723723732343052	4286	3571	Escherichia_coli	0.5	MV_FEM3_t1Q14	1.0
0.004292753131166392	0.006737661352623904	1198	1062	Eubacterium_rectale	0.5	MV_FEM3_t1Q14	1.0
0.0082339426388475	0.011030040176600291	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM3_t1Q14	1.0
0.005862100663143511	0.007774037617331045	1355	1191	Flavonifractor_plautii	0.5	MV_FEM3_t1Q14	1.0
0.002491285632191363	0.003979548575431266	1066	980	Fusicatenibacter_saccharivorans	0.5	MV_FEM3_t1Q14	1.0
0.09577723250514178	0.11937688243708418	690	743	Methanobrevibacter_smithii	0.5	MV_FEM3_t1Q14	1.0
0.011849735594153242	0.016761152764652627	1486	1303	Odoribacter_splanchnicus	0.5	MV_FEM3_t1Q14	1.0
0.008462678932857215	0.012881273579560646	2941	2606	Parabacteroides_distasonis	0.5	MV_FEM3_t1Q14	1.0
0.10831114677753084	0.15179901833314638	3277	2792	Parabacteroides_merdae	0.5	MV_FEM3_t1Q14	1.0
0.0022626621272813707	0.002474530075991117	1100	1046	Phascolarctobacterium_succinatutens	0.5	MV_FEM3_t1Q14	1.0
0.0017742853259689571	0.0023124716212736445	1108	1044	Prevotella_timonensis	0.5	MV_FEM3_t1Q14	1.0
0.0018340635487623935	0.0029263248029249003	2244	1826	Roseburia_intestinalis	0.5	MV_FEM3_t1Q14	1.0
0.021384926075204393	0.03149190264373402	1044	887	Ruminococcus_bromii	0.5	MV_FEM3_t1Q14	1.0
0.012452142175171625	0.01720591501476766	1012	950	Ruthenibacterium_lactatiformans	0.5	MV_FEM3_t1Q14	1.0
0.001533142231002227	0.0020470791292629097	1592	1462	Streptococcus_salivarius	0.5	MV_FEM3_t1Q14	1.0
0.0021912666272280784	0.003079463973154124	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM3_t1Q14	1.0
0.002949209376609007	0.00847693620105267	1253	1149	Alistipes_finegoldii	0.5	MV_FEM3_t1Q14	2.0
0.020809927245391296	0.05802716996720357	2594	2103	Alistipes_shahii	0.5	MV_FEM3_t1Q14	2.0
0.007983776415912061	0.022935412150338643	1404	1176	Anaerostipes_hadrus	0.5	MV_FEM3_t1Q14	2.0
0.002144910307288263	0.00597562683687193	2897	2558	Bacteroides_caccae	0.5	MV_FEM3_t1Q14	2.0
0.10148424815632119	0.2680141830857033	1143	1079	Bacteroides_dorei	0.5	MV_FEM3_t1Q14	2.0
0.005476813098874874	0.014341940631576228	2810	2264	Bacteroides_intestinalis	0.5	MV_FEM3_t1Q14	2.0
0.002841834153780042	0.0078524908433196	3606	3066	Bacteroides_ovatus	0.5	MV_FEM3_t1Q14	2.0
0.014836503740932464	0.041811931856424574	3073	2674	Bacteroides_thetaiotaomicron	0.5	MV_FEM3_t1Q14	2.0
0.24759722561372782	0.6989233777442848	3440	2972	Bacteroides_uniformis	0.5	MV_FEM3_t1Q14	2.0
0.1958093210039809	0.5503590397520773	1502	1326	Bacteroides_vulgatus	0.5	MV_FEM3_t1Q14	2.0
0.008328798271619838	0.023165151043017373	3448	2923	Bacteroides_xylanisolvens	0.5	MV_FEM3_t1Q14	2.0
0.059058966705221747	0.16882574186191338	1427	1239	Barnesiella_intestinihominis	0.5	MV_FEM3_t1Q14	2.0
0.0018261683117896757	0.004869457633547428	1402	1207	Blautia_obeum	0.5	MV_FEM3_t1Q14	2.0
0.009684636038034742	0.026153105347488124	1286	1174	Butyricimonas_virosa	0.5	MV_FEM3_t1Q14	2.0
0.0014396400674253238	0.004049922034138319	1020	978	Campylobacter_hominis	0.5	MV_FEM3_t1Q14	2.0
0.014905981826292382	0.04323576935427148	1128	970	Collinsella_aerofaciens	0.5	MV_FEM3_t1Q14	2.0
0.0011430047354503473	0.0029839617253617414	1319	1162	Coprococcus_catus	0.5	MV_FEM3_t1Q14	2.0
0.004955389091376654	0.014507234218434988	1282	1095	Coprococcus_comes	0.5	MV_FEM3_t1Q14	2.0
0.004636759884977677	0.013991210940550818	1647	1326	Dorea_longicatena	0.5	MV_FEM3_t1Q14	2.0
0.0033735219693426825	0.009712905340791042	4286	3571	Escherichia_coli	0.5	MV_FEM3_t1Q14	2.0
0.004292753131166392	0.012478048748308828	1198	1062	Eubacterium_rectale	0.5	MV_FEM3_t1Q14	2.0
0.0082339426388475	0.022368154462992933	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM3_t1Q14	2.0
0.005862100663143511	0.015469204765557193	1355	1191	Flavonifractor_plautii	0.5	MV_FEM3_t1Q14	2.0
0.002491285632191363	0.007387996930427318	1066	980	Fusicatenibacter_saccharivorans	0.5	MV_FEM3_t1Q14	2.0
0.09577723250514178	0.25513392768303356	690	743	Methanobrevibacter_smithii	0.5	MV_FEM3_t1Q14	2.0
0.011849735594153242	0.03350214957583693	1486	1303	Odoribacter_splanchnicus	0.5	MV_FEM3_t1Q14	2.0
0.008462678932857215	0.023948801154171313	2941	2606	Parabacteroides_distasonis	0.5	MV_FEM3_t1Q14	2.0
0.10831114677753084	0.3038493471229505	3277	2792	Parabacteroides_merdae	0.5	MV_FEM3_t1Q14	2.0
0.0022626621272813707	0.005674946640529386	1100	1046	Phascolarctobacterium_succinatutens	0.5	MV_FEM3_t1Q14	2.0
0.0017742853259689571	0.004824253294828632	1108	1044	Prevotella_timonensis	0.5	MV_FEM3_t1Q14	2.0
0.0018340635487623935	0.005362446816795792	2244	1826	Roseburia_intestinalis	0.5	MV_FEM3_t1Q14	2.0
0.021384926075204393	0.06077081595285725	1044	887	Ruminococcus_bromii	0.5	MV_FEM3_t1Q14	2.0
0.012452142175171625	0.03472598328633627	1012	950	Ruthenibacterium_lactatiformans	0.5	MV_FEM3_t1Q14	2.0
0.001533142231002227	0.0041244588869151395	1592	1462	Streptococcus_salivarius	0.5	MV_FEM3_t1Q14	2.0
0.0021912666272280784	0.006165048338596222	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM3_t1Q14	2.0
0.03449840129207606	0.008175962537293194	1143	1079	Bacteroides_dorei	0.5	MV_FEM4_t1Q14	0.5
0.03456238914624493	0.006385924556682288	2649	2277	Bacteroides_faecis	0.5	MV_FEM4_t1Q14	0.5
0.009631160482682756	0.0014452070446946128	3065	2683	Bacteroides_fragilis	0.5	MV_FEM4_t1Q14	0.5
0.0036065219334237082	0.0003798234214078279	3606	3066	Bacteroides_ovatus	0.5	MV_FEM4_t1Q14	0.5
0.04149555117941062	0.005114532141713942	1849	1752	Bacteroides_stercoris	0.5	MV_FEM4_t1Q14	0.5
0.010613660168726093	0.0014886774394532113	3440	2972	Bacteroides_uniformis	0.5	MV_FEM4_t1Q14	0.5
0.2854960135566853	0.10109028633825039	1502	1326	Bacteroides_vulgatus	0.5	MV_FEM4_t1Q14	0.5
0.0016368405232270195	0.0005346045730322222	1558	1410	Bifidobacterium_bifidum	0.5	MV_FEM4_t1Q14	0.5
0.003261195611494467	0.0004112016375753872	1629	1484	Bifidobacterium_breve	0.5	MV_FEM4_t1Q14	0.5
0.0031079368973631707	0.0011034311922803633	2523	2154	Bifidobacterium_longum	0.5	MV_FEM4_t1Q14	0.5
0.005961899238586156	0.0018474446693801984	1117	976	Bifidobacterium_pseudocatenulatum	0.5	MV_FEM4_t1Q14	0.5
0.0012815258533300585	9.900715594622838e-05	4286	3571	Escherichia_coli	0.5	MV_FEM4_t1Q14	0.5
0.010390899199985353	0.003919202792163739	1198	1062	Eubacterium_rectale	0.5	MV_FEM4_t1Q14	0.5
0.02602984289473146	0.00839738087615116	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM4_t1Q14	0.5
0.001537685360588206	0.00013728455352810385	1355	1191	Flavonifractor_plautii	0.5	MV_FEM4_t1Q14	0.5
0.004073165065045372	0.0004728058572456573	2941	2606	Parabacteroides_distasonis	0.5	MV_FEM4_t1Q14	0.5
0.01105689310979827	0.0021090834206112315	3277	2792	Parabacteroides_merdae	0.5	MV_FEM4_t1Q14	0.5
0.00948123121787407	0.0013747155459647587	1998	1743	Paraprevotella_xylaniphila	0.5	MV_FEM4_t1Q14	0.5
0.004116760042113373	0.001027706916705912	1178	1128	Parasutterella_excrementihominis	0.5	MV_FEM4_t1Q14	0.5
0.012959049125920713	0.006271467920539184	1058	1034	Phascolarctobacterium_faecium	0.5	MV_FEM4_t1Q14	0.5
0.47753761003179734	0.05416454882207251	2059	1743	Prevotella_copri	0.5	MV_FEM4_t1Q14	0.5
0.00145809071271961	0.00018988367606760285	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM4_t1Q14	0.5
0.006205677356175855	0.0004714196985584114	1703	1667	Veillonella_parvula	0.5	MV_FEM4_t1Q14	0.5
0.03449840129207606	0.022389826164933943	1143	1079	Bacteroides_dorei	0.5	MV_FEM4_t1Q14	1.0
0.03456238914624493	0.02613377227329561	2649	2277	Bacteroides_faecis	0.5	MV_FEM4_t1Q14	1.0
0.009631160482682756	0.008359290847433655	3065	2683	Bacteroides_fragilis	0.5	MV_FEM4_t1Q14	1.0
0.0036065219334237082	0.0026873110344282493	3606	3066	Bacteroides_ovatus	0.5	MV_FEM4_t1Q14	1.0
0.04149555117941062	0.031217143632673958	1849	1752	Bacteroides_stercoris	0.5	MV_FEM4_t1Q14	1.0
0.010613660168726093	0.007941271363916851	3440	2972	Bacteroides_uniformis	0.5	MV_FEM4_t1Q14	1.0
0.2854960135566853	0.21485075278227897	1502	1326	Bacteroides_vulgatus	0.5	MV_FEM4_t1Q14	1.0
0.0016368405232270195	0.0016149475915061952	1558	1410	Bifidobacterium_bifidum	0.5	MV_FEM4_t1Q14	1.0
0.003261195611494467	0.0024115618575990473	1629	1484	Bifidobacterium_breve	0.5	MV_FEM4_t1Q14	1.0
0.0031079368973631707	0.0030775134874972254	2523	2154	Bifidobacterium_longum	0.5	MV_FEM4_t1Q14	1.0
0.005961899238586156	0.005576834348854063	1117	976	Bifidobacterium_pseudocatenulatum	0.5	MV_FEM4_t1Q14	1.0
0.0012815258533300585	0.0013179407777922881	4286	3571	Escherichia_coli	0.5	MV_FEM4_t1Q14	1.0
0.010390899199985353	0.008214721042078543	1198	1062	Eubacterium_rectale	0.5	MV_FEM4_t1Q14	1.0
0.02602984289473146	0.01970783100834325	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM4_t1Q14	1.0
0.001537685360588206	0.0008684918713161069	1355	1191	Flavonifractor_plautii	0.5	MV_FEM4_t1Q14	1.0
0.004073165065045372	0.003226755311690415	2941	2606	Parabacteroides_distasonis	0.5	MV_FEM4_t1Q14	1.0
0.01105689310979827	0.008125471317952796	3277	2792	Parabacteroides_merdae	0.5	MV_FEM4_t1Q14	1.0
0.00948123121787407	0.005988392596186711	1998	1743	Paraprevotella_xylaniphila	0.5	MV_FEM4_t1Q14	1.0
0.004116760042113373	0.0031074570572534157	1178	1128	Parasutterella_excrementihominis	0.5	MV_FEM4_t1Q14	1.0
0.012959049125920713	0.013119295414120057	1058	1034	Phascolarctobacterium_faecium	0.5	MV_FEM4_t1Q14	1.0
0.47753761003179734	0.2725258860492867	2059	1743	Prevotella_copri	0.5	MV_FEM4_t1Q14	1.0
0.00145809071271961	0.0011058579068829847	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM4_t1Q14	1.0
0.006205677356175855	0.004851156790253953	1703	1667	Veillonella_parvula	0.5	MV_FEM4_t1Q14	1.0
0.03449840129207606	0.05527414260490448	1143	1079	Bacteroides_dorei	0.5	MV_FEM4_t1Q14	2.0
0.03456238914624493	0.05717342603449602	2649	2277	Bacteroides_faecis	0.5	MV_FEM4_t1Q14	2.0
0.009631160482682756	0.015826958032216357	3065	2683	Bacteroides_fragilis	0.5	MV_FEM4_t1Q14	2.0
0.0036065219334237082	0.00592062941283491	3606	3066	Bacteroides_ovatus	0.5	MV_FEM4_t1Q14	2.0
0.04149555117941062	0.06925783895393942	1849	1752	Bacteroides_stercoris	0.5	MV_FEM4_t1Q14	2.0
0.010613660168726093	0.01802311334309934	3440	2972	Bacteroides_uniformis	0.5	MV_FEM4_t1Q14	2.0
0.2854960135566853	0.4550145339101839	1502	1326	Bacteroides_vulgatus	0.5	MV_FEM4_t1Q14	2.0
0.0016368405232270195	0.0029969744358161743	1558	1410	Bifidobacterium_bifidum	0.5	MV_FEM4_t1Q14	2.0
0.003261195611494467	0.005170845532974228	1629	1484	Bifidobacterium_breve	0.5	MV_FEM4_t1Q14	2.0
0.0031079368973631707	0.005550035419181623	2523	2154	Bifidobacterium_longum	0.5	MV_FEM4_t1Q14	2.0
0.005961899238586156	0.010043169038920326	1117	976	Bifidobacterium_pseudocatenulatum	0.5	MV_FEM4_t1Q14	2.0
0.0012815258533300585	0.0027047301319789796	4286	3571	Escherichia_coli	0.5	MV_FEM4_t1Q14	2.0
0.010390899199985353	0.01745595367133082	1198	1062	Eubacterium_rectale	0.5	MV_FEM4_t1Q14	2.0
0.02602984289473146	0.0384827436535695	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM4_t1Q14	2.0
0.001537685360588206	0.002166463781390369	1355	1191	Flavonifractor_plautii	0.5	MV_FEM4_t1Q14	2.0
0.004073165065045372	0.006985243239545451	2941	2606	Parabacteroides_distasonis	0.5	MV_FEM4_t1Q14	2.0
0.01105689310979827	0.017856894792815183	3277	2792	Parabacteroides_merdae	0.5	MV_FEM4_t1Q14	2.0
0.00948123121787407	0.014526506067086968	1998	1743	Paraprevotella_xylaniphila	0.5	MV_FEM4_t1Q14	2.0
0.004116760042113373	0.0061951061317198665	1178	1128	Parasutterella_excrementihominis	0.5	MV_FEM4_t1Q14	2.0
0.012959049125920713	0.02296032592434305	1058	1034	Phascolarctobacterium_faecium	0.5	MV_FEM4_t1Q14	2.0
0.47753761003179734	0.7326759794814317	2059	1743	Prevotella_copri	0.5	MV_FEM4_t1Q14	2.0
0.00145809071271961	0.0022200668376106385	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM4_t1Q14	2.0
0.006205677356175855	0.01079060779727734	1703	1667	Veillonella_parvula	0.5	MV_FEM4_t1Q14	2.0
0.0020016653742397686	0.0009496260007011405	946	897	Adlercreutzia_equolifaciens	0.5	MV_FEM5_t1Q14	0.5
0.016674908400869444	0.004037175307161029	1390	1216	Akkermansia_muciniphila	0.5	MV_FEM5_t1Q14	0.5
0.005104908880947501	0.0013480391419626577	953	934	Alistipes_putredinis	0.5	MV_FEM5_t1Q14	0.5
0.010951928577628034	0.004104673548998937	1404	1176	Anaerostipes_hadrus	0.5	MV_FEM5_t1Q14	0.5
0.007091911772530975	0.003099035373055728	1143	1079	Bacteroides_dorei	0.5	MV_FEM5_t1Q14	0.5
0.0027979327791387886	0.0007552627152224191	3440	2972	Bacteroides_uniformis	0.5	MV_FEM5_t1Q14	0.5
0.06586127068385585	0.025858468329902816	1689	1486	Bifidobacterium_adolescentis	0.5	MV_FEM5_t1Q14	0.5
0.040368297915160514	0.01877205946972992	1032	919	Bifidobacterium_angulatum	0.5	MV_FEM5_t1Q14	0.5
0.009134253711559171	0.003895593629129783	1412	1318	Bifidobacterium_animalis	0.5	MV_FEM5_t1Q14	0.5
0.0038143739155378337	0.0015363294173300463	2523	2154	Bifidobacterium_longum	0.5	MV_FEM5_t1Q14	0.5
0.08816988330792222	0.017671634915037336	1402	1207	Blautia_obeum	0.5	MV_FEM5_t1Q14	0.5
0.011967660239059959	0.0053312358859946285	1344	1191	Blautia_wexlerae	0.5	MV_FEM5_t1Q14	0.5
0.019551238163888252	0.0040105102630387714	886	875	Butyrivibrio_crossotus	0.5	MV_FEM5_t1Q14	0.5
0.009299443133098217	0.003904403938283265	1319	1162	Coprococcus_catus	0.5	MV_FEM5_t1Q14	0.5
0.25580521979652737	0.11423233429318604	1227	1072	Coprococcus_eutactus	0.5	MV_FEM5_t1Q14	0.5
0.0036326300780966407	0.000859710460181669	1009	987	Dialister_invisus	0.5	MV_FEM5_t1Q14	0.5
0.010575552107507219	0.005239162641894158	1723	1581	Dorea_formicigenerans	0.5	MV_FEM5_t1Q14	0.5
0.03109214921015335	0.01418009996625651	1647	1326	Dorea_longicatena	0.5	MV_FEM5_t1Q14	0.5
0.0013951825230774473	0.000599236535346917	2757	2250	Enterococcus_faecium	0.5	MV_FEM5_t1Q14	0.5
0.0027437761899728017	0.0012270097932247594	1145	1035	Eubacterium_ramulus	0.5	MV_FEM5_t1Q14	0.5
0.14238382170042707	0.0718549813105257	1198	1062	Eubacterium_rectale	0.5	MV_FEM5_t1Q14	0.5
0.00916121376031429	0.0030347671119731376	988	940	Eubacterium_ventriosum	0.5	MV_FEM5_t1Q14	0.5
0.1555293286309333	0.05745198172146929	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM5_t1Q14	0.5
0.03245032078910645	0.015792401798957148	1066	980	Fusicatenibacter_saccharivorans	0.5	MV_FEM5_t1Q14	0.5
0.007720979576817104	0.003222003705202293	1097	990	Gemmiger_formicilis	0.5	MV_FEM5_t1Q14	0.5
0.019855839416489954	0.005880998171601368	2059	1743	Prevotella_copri	0.5	MV_FEM5_t1Q14	0.5
0.011275212671033723	0.005068858666580414	2199	1798	Roseburia_hominis	0.5	MV_FEM5_t1Q14	0.5
0.010751383653554865	0.004102558912182726	2244	1826	Roseburia_intestinalis	0.5	MV_FEM5_t1Q14	0.5
0.012837713040551937	0.00541360211336008	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM5_t1Q14	0.5
0.0020016653742397686	0.002314700430067563	946	897	Adlercreutzia_equolifaciens	0.5	MV_FEM5_t1Q14	1.0
0.016674908400869444	0.017585786892393568	1390	1216	Akkermansia_muciniphila	0.5	MV_FEM5_t1Q14	1.0
0.005104908880947501	0.0051045274530193835	953	934	Alistipes_putredinis	0.5	MV_FEM5_t1Q14	1.0
0.010951928577628034	0.01243950984359321	1404	1176	Anaerostipes_hadrus	0.5	MV_FEM5_t1Q14	1.0
0.007091911772530975	0.0069285152664089	1143	1079	Bacteroides_dorei	0.5	MV_FEM5_t1Q14	1.0
0.0027979327791387886	0.0035821219806866926	3440	2972	Bacteroides_uniformis	0.5	MV_FEM5_t1Q14	1.0
0.06586127068385585	0.07902158795185964	1689	1486	Bifidobacterium_adolescentis	0.5	MV_FEM5_t1Q14	1.0
0.040368297915160514	0.045164474840089994	1032	919	Bifidobacterium_angulatum	0.5	MV_FEM5_t1Q14	1.0
0.009134253711559171	0.010942314228058818	1412	1318	Bifidobacterium_animalis	0.5	MV_FEM5_t1Q14	1.0
0.0038143739155378337	0.004503828043483389	2523	2154	Bifidobacterium_longum	0.5	MV_FEM5_t1Q14	1.0
0.08816988330792222	0.10044133593884956	1402	1207	Blautia_obeum	0.5	MV_FEM5_t1Q14	1.0
0.011967660239059959	0.013033319294271102	1344	1191	Blautia_wexlerae	0.5	MV_FEM5_t1Q14	1.0
0.019551238163888252	0.019793427920367843	886	875	Butyrivibrio_crossotus	0.5	MV_FEM5_t1Q14	1.0
0.009299443133098217	0.010994910467863241	1319	1162	Coprococcus_catus	0.5	MV_FEM5_t1Q14	1.0
0.25580521979652737	0.28357610175607023	1227	1072	Coprococcus_eutactus	0.5	MV_FEM5_t1Q14	1.0
0.0036326300780966407	0.0028981883896702734	1009	987	Dialister_invisus	0.5	MV_FEM5_t1Q14	1.0
0.010575552107507219	0.013334875964976069	1723	1581	Dorea_formicigenerans	0.5	MV_FEM5_t1Q14	1.0
0.03109214921015335	0.04029171344927776	1647	1326	Dorea_longicatena	0.5	MV_FEM5_t1Q14	1.0
0.0013951825230774473	0.0015995936913916094	2757	2250	Enterococcus_faecium	0.5	MV_FEM5_t1Q14	1.0
0.0027437761899728017	0.003249180087974645	1145	1035	Eubacterium_ramulus	0.5	MV_FEM5_t1Q14	1.0
0.14238382170042707	0.1632841846253909	1198	1062	Eubacterium_rectale	0.5	MV_FEM5_t1Q14	1.0
0.00916121376031429	0.008272534198468318	988	940	Eubacterium_ventriosum	0.5	MV_FEM5_t1Q14	1.0
0.1555293286309333	0.17879196207292758	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM5_t1Q14	1.0
0.03245032078910645	0.03651482995372232	1066	980	Fusicatenibacter_saccharivorans	0.5	MV_FEM5_t1Q14	1.0
0.007720979576817104	0.009022896315998804	1097	990	Gemmiger_formicilis	0.5	MV_FEM5_t1Q14	1.0
0.019855839416489954	0.019563327425040522	2059	1743	Prevotella_copri	0.5	MV_FEM5_t1Q14	1.0
0.011275212671033723	0.013868380783268654	2199	1798	Roseburia_hominis	0.5	MV_FEM5_t1Q14	1.0
0.010751383653554865	0.013169597062885587	2244	1826	Roseburia_intestinalis	0.5	MV_FEM5_t1Q14	1.0
0.012837713040551937	0.01368170584823031	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM5_t1Q14	1.0
0.0020016653742397686	0.004914110179676132	946	897	Adlercreutzia_equolifaciens	0.5	MV_FEM5_t1Q14	2.0
0.016674908400869444	0.039476562062672416	1390	1216	Akkermansia_muciniphila	0.5	MV_FEM5_t1Q14	2.0
0.005104908880947501	0.011938667981859169	953	934	Alistipes_putredinis	0.5	MV_FEM5_t1Q14	2.0
0.010951928577628034	0.026543351689986665	1404	1176	Anaerostipes_hadrus	0.5	MV_FEM5_t1Q14	2.0
0.007091911772530975	0.016238274527762806	1143	1079	Bacteroides_dorei	0.5	MV_FEM5_t1Q14	2.0
0.0027979327791387886	0.0073168445967468415	3440	2972	Bacteroides_uniformis	0.5	MV_FEM5_t1Q14	2.0
0.06586127068385585	0.1638632105851771	1689	1486	Bifidobacterium_adolescentis	0.5	MV_FEM5_t1Q14	2.0
0.040368297915160514	0.09599170772476423	1032	919	Bifidobacterium_angulatum	0.5	MV_FEM5_t1Q14	2.0
0.009134253711559171	0.022862574186698004	1412	1318	Bifidobacterium_animalis	0.5	MV_FEM5_t1Q14	2.0
0.0038143739155378337	0.009462623338351147	2523	2154	Bifidobacterium_longum	0.5	MV_FEM5_t1Q14	2.0
0.08816988330792222	0.20442739542933328	1402	1207	Blautia_obeum	0.5	MV_FEM5_t1Q14	2.0
0.011967660239059959	0.028142124956527792	1344	1191	Blautia_wexlerae	0.5	MV_FEM5_t1Q14	2.0
0.019551238163888252	0.04474903871835833	886	875	Butyrivibrio_crossotus	0.5	MV_FEM5_t1Q14	2.0
0.009299443133098217	0.02204505989151797	1319	1162	Coprococcus_catus	0.5	MV_FEM5_t1Q14	2.0
0.25580521979652737	0.6175782543988643	1227	1072	Coprococcus_eutactus	0.5	MV_FEM5_t1Q14	2.0
0.0036326300780966407	0.006546937902166295	1009	987	Dialister_invisus	0.5	MV_FEM5_t1Q14	2.0
0.010575552107507219	0.027854469482404526	1723	1581	Dorea_formicigenerans	0.5	MV_FEM5_t1Q14	2.0
0.03109214921015335	0.08189215093089015	1647	1326	Dorea_longicatena	0.5	MV_FEM5_t1Q14	2.0
0.0013951825230774473	0.003278105459911536	2757	2250	Enterococcus_faecium	0.5	MV_FEM5_t1Q14	2.0
0.0027437761899728017	0.006555221555973489	1145	1035	Eubacterium_ramulus	0.5	MV_FEM5_t1Q14	2.0
0.14238382170042707	0.34946225499772016	1198	1062	Eubacterium_rectale	0.5	MV_FEM5_t1Q14	2.0
0.00916121376031429	0.021188305690427	988	940	Eubacterium_ventriosum	0.5	MV_FEM5_t1Q14	2.0
0.1555293286309333	0.36952122886472766	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM5_t1Q14	2.0
0.03245032078910645	0.07912966809485254	1066	980	Fusicatenibacter_saccharivorans	0.5	MV_FEM5_t1Q14	2.0
0.007720979576817104	0.01806932606235264	1097	990	Gemmiger_formicilis	0.5	MV_FEM5_t1Q14	2.0
0.019855839416489954	0.046534064940144886	2059	1743	Prevotella_copri	0.5	MV_FEM5_t1Q14	2.0
0.011275212671033723	0.029697290997590872	2199	1798	Roseburia_hominis	0.5	MV_FEM5_t1Q14	2.0
0.010751383653554865	0.027197121935648865	2244	1826	Roseburia_intestinalis	0.5	MV_FEM5_t1Q14	2.0
0.012837713040551937	0.030068268489691668	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM5_t1Q14	2.0
0.023022228503192164	0.013864690497592968	1280	1097	Actinomyces_naeslundii	0.5	MV_MIM5_t3F15	0.5
0.01204601842969944	0.007077840471426775	1213	1054	Actinomyces_oris	0.5	MV_MIM5_t3F15	0.5
0.02229604512919923	0.010722856395626684	1629	1484	Bifidobacterium_breve	0.5	MV_MIM5_t3F15	0.5
0.018552952717310004	0.016423395393140833	1160	1064	Corynebacterium_durum	0.5	MV_MIM5_t3F15	0.5
0.0032377109435253694	0.0018484920562585677	1005	950	Corynebacterium_matruchotii	0.5	MV_MIM5_t3F15	0.5
0.003813538222014435	0.0020308038653524714	1008	975	Corynebacterium_pseudodiphtheriticum	0.5	MV_MIM5_t3F15	0.5
0.00212326898243017	0.0004008436792937894	942	896	Dolosigranulum_pigrum	0.5	MV_MIM5_t3F15	0.5
