SampleID	TerminalSpeciesSumBeforeRenormalization	TerminalSpeciesSumAfterRenormalization
HSM7CYZF	0.9918566	0.9999999999999999
HSM7J4QB	0.9995429	1.0
HSM7J4QF	0.9996830999999999	0.9999999999999999
HSM7J4QH	0.9999993	0.9999999999999999
HSM7J4QL	0.9992509	1.0000000000000002
HSM5MD6O_P	0.9999080999999999	1.0
HSM5MD6Q	0.9999994999999999	1.0000000000000004
HSM5MD6S_P	1.0000000999999998	1.0000000000000004
HSM5MD6U_P	0.9999998999999999	0.9999999999999997
HSM5MD6W	0.9990724999999999	1.0000000000000002
HSM67VF3	0.9996475	1.0000000000000002
HSM7CYXE	0.9994055	1.0000000000000002
HSM7CYXG	0.9999995	0.9999999999999998
HSM7CYXI	0.9999993999999999	1.0000000000000002
HSM7CYXO	1.0000009	1.0
HSM7J4I3	0.9995461000000001	0.9999999999999999
HSM7J4KO	1.0000003	1.0000000000000002
HSM7J4KQ	1.0000006	0.9999999999999998
HSM6XRQB_P	1.0000008	1.0
HSM67VHK	0.9999999	0.9999999999999998
HSM6XRQI	0.9981548	1.0000000000000002
HSM6XRQK	0.9999997000000002	0.9999999999999998
HSM6XRQM	0.9990859999999999	1.0000000000000002
HSM6XRQO	0.9973951000000001	1.0
HSM67VF9	0.996729	1.0
HSM67VFD	0.9998102	1.0
HSM67VFF	1.0000005	1.0000000000000002
HSM67VFH	0.9999443000000001	0.9999999999999998
HSM67VFJ	0.9996798	1.0000000000000002
HSM7CYY3	0.9999992	0.9999999999999999
HSM7CYY5	1.0000004	1.0
HSM7CYY7	0.9997593000000001	0.9999999999999998
HSM7CYYD	0.9990879	1.0
HSM7CYY9	0.9998401	0.9999999999999999
HSM7CYYB	0.9996035999999999	1.0
HSM6XRQC_P	0.9997627	1.0000000000000002
HSM6XRQS	0.9996292	1.0
HSM6XRQU	0.9988134999999999	1.0000000000000002
HSM6XRQW	0.999095	1.0000000000000004
HSM6XRQY	0.9984432000000001	1.0000000000000002
HSM67VFR	1.0000009	0.9999999999999997
HSM7CYYF	0.999967	1.0000000000000002
HSM7CYYH	1.0000007	1.0000000000000002
HSM7CYYP	1.0000001	0.9999999999999999
HSM7J4LD	0.9998836000000001	0.9999999999999997
HSM7J4LF	0.9999998999999999	1.0
HSM7J4LN	1.0000007	1.0000000000000002
HSM6XRQE_P	0.9999996999999998	1.0000000000000002
HSM6XRR5	0.9998163000000002	0.9999999999999998
HSM6XRR7	0.9999995	0.9999999999999997
HSM6XRRB	0.9999996999999999	0.9999999999999999
HSM6XRRD	0.9997330999999999	1.0000000000000002
HSM6XRUX	1.0000003	1.0
HSM6XRUZ	0.9999998999999999	1.0000000000000004
HSM6XRV2	1.0000000999999998	0.9999999999999999
HSM6XRV4	1.0000007	0.9999999999999998
HSM6XRV6	0.9999994999999999	1.0000000000000002
HSM6XRV8	1.0000009	0.9999999999999999
HSM7J4PC	1.0000002	1.0000000000000002
HSM7J4PE	0.9999990000000001	0.9999999999999999
HSM7J4PG	0.9998456	0.9999999999999998
HSM7J4PI	0.9999996	0.9999999999999998
HSM7J4PM	0.9999994	0.9999999999999998
HSM7J4M4	0.9999999	1.0000000000000004
HSM7J4M6	1.0000002	1.0
HSM7J4M8	0.9999666	0.9999999999999997
HSM7J4MA	1.0000008	1.0
HSM7J4MC	1.0000004	0.9999999999999997
HSM7J4ME	1.0000007	1.0000000000000002
HSM6XRR3	0.9996256	1.0
HSM67VCX_P	1.0000003	0.9999999999999998
HSM67VCZ	0.9999998999999999	1.0
HSM67VD2	0.9998722	1.0
HSM67VD4	1.0000008	1.0000000000000002
HSM67VD6	0.9999997	1.0000000000000002
HSM67VHB	0.9998142999999999	1.0
HSM67VHD	0.9999993	1.0
HSM67VHF	0.9999993	0.9999999999999999
HSM67VHH	1.0000000000000002	1.0
HSM67VHJ	1.0000004999999998	1.0000000000000002
HSM6XRUV	0.9999996999999998	1.0
HSM7J4PO	0.9999987000000001	1.0
HSM7J4PQ	0.9999997	0.9999999999999999
HSM7J4PS	0.9999997	0.9999999999999998
HSM7J4PU	0.9999993000000001	1.0
HSM7J4PW	0.9997815	1.0
HSM7J4PY	0.9999999	0.9999999999999998
HSM7J4IO	0.9999994000000001	1.0
HSM7J4IP	1.0	1.0000000000000002
HSM7J4IQ	1.0000003	0.9999999999999999
HSM7J4IR	0.9999997	0.9999999999999998
HSM7J4IS	0.9999995000000002	1.0000000000000002
HSM67VDX_P	0.9996956	1.0000000000000004
HSM67VEO	0.9989357000000001	0.9999999999999996
HSM67VEQ	0.9998269	1.0000000000000004
HSM67VES	0.9997244000000001	0.9999999999999999
HSM67VEU	1.0000003	1.0
HSM67VEW	0.9977123999999999	1.0000000000000004
HSM7CYZJ	1.0000000999999998	1.0000000000000002
HSM7CYZL	0.9999998999999999	1.0
HSM7CYZR	0.9992444	0.9999999999999998
HSM7J4RE	0.9997117	1.0
HSM7J4G1	0.9999996	0.9999999999999998
HSM7J4G8	0.9998486999999999	1.0
HSM7J4IU	0.9974106	0.9999999999999998
HSM7J4IW	0.9980622000000001	1.0000000000000002
HSM67VDR_P	0.9997802999999998	1.0000000000000004
HSM6XRUL	1.0000004	0.9999999999999999
HSM6XRUN	0.9998856	1.0
HSM6XRUR	1.0000004999999998	0.9999999999999997
HSM6XRQ8	0.9969139	1.0
HSM7CZ16	0.9960445000000001	0.9999999999999999
HSM7CZ18	0.9931421	1.0
HSM7CZ1A	0.9999996	0.9999999999999998
HSM7CZ1C	0.999999	0.9999999999999996
HSM7CZ1E	0.9999889	1.0000000000000002
HSM7CZ1G	0.9946993	1.0
HSM7J4HA	0.9897077999999999	0.9999999999999999
HSM7J4HC	0.9932882	1.0000000000000004
HSM7J4HE	0.9927275000000001	0.9999999999999999
HSM7J4HG	0.9839680999999999	1.0000000000000002
HSM7J4HI	0.9973692999999999	1.0000000000000004
HSM7J4HK	0.9820135000000001	1.0
HSM7J4KC	1.0000002000000001	1.0000000000000002
HSM7J4KG	0.9999998000000001	0.9999999999999993
HSM7J4KI	1.0000003	1.0
HSM7J4KK	1.0000000000000002	0.9999999999999994
HSM7J4KM	0.9998299	1.0000000000000004
HSM67VDT_P	0.9999999999999999	1.0
HSM67VI3	1.0000001	0.9999999999999997
HSM67VI5	0.9998168000000001	1.0000000000000004
HSM67VI7	1.0000006000000001	1.0
HSM67VI9	0.9999996	1.0000000000000002
HSM67VIB	0.9999996999999999	0.9999999999999999
HSM7CZ24	1.0000003	1.0000000000000002
HSM7CZ26	0.9999994999999999	0.9999999999999998
HSM7CZ28	1.0000005	0.9999999999999999
HSM7CZ2A	1.0000008999999999	1.0000000000000004
HSM7CZ2E	1.0000001	0.9999999999999997
HSM7J4HW	0.9999996	1.0000000000000002
HSM7J4HY	0.9998838000000001	0.9999999999999997
HSM7J4I5	1.0000006	1.0
HSM7J4I7	0.9998259	1.0000000000000002
HSM7J4I9	0.9999995	0.9999999999999999
HSM7J4O1	1.0000003999999998	0.9999999999999998
HSM7J4NY	0.9999998000000001	0.9999999999999998
HSM7J4O3	1.0000003	1.0000000000000002
HSM7J4O5	0.9998636	1.0000000000000004
HSM7J4O7	1.0000004	1.0000000000000004
HSM7J4O9	0.9999998000000001	1.0000000000000002
HSM7CZ1T_P	1.000001	0.9999999999999997
HSM7CZ1V	0.9999994999999999	1.0000000000000002
HSM7CZ1Z	1.0000003	1.0000000000000002
HSM7CZ22	1.0000001	0.9999999999999999
HSM7J4GP	1.0000011	1.0
HSM7J4GR	0.999999	1.0000000000000002
HSM7J4NC	1.0000005	0.9999999999999997
HSM7J4NE	1.0	0.9999999999999999
HSM7J4NM	1.0000006000000001	1.0000000000000002
HSMA33O1	0.9990216999999999	1.0
HSMA33O3	1.0000007	0.9999999999999998
HSM67VID	0.9996084000000001	0.9999999999999997
HSM67VIF	0.9996334	0.9999999999999998
HSM67VIJ_P	0.9999565000000001	0.9999999999999998
HSM67VIL	1.0000002	1.0
HSM7J4GD	0.9999998999999999	1.0000000000000002
HSM7J4MY	0.9999996	0.9999999999999998
HSM7J4N4	1.0000001	0.9999999999999999
HSM7J4N6	1.0000005	1.0
HSM7J4N8	1.0000002	0.9999999999999998
HSM7J4NA	0.9997201	1.0000000000000007
HSM7CYWS_P	0.9965861999999999	1.0000000000000002
HSM7CZ2Z	0.9990860000000001	0.9999999999999998
HSM7CZ32	1.0000006	1.0000000000000002
HSM7CZ36	0.9999995000000002	0.9999999999999998
HSM7CZ38	0.9999994	0.9999999999999997
HSM7J4L5	1.0000009	0.9999999999999999
HSM7J4L9	0.9999987999999997	1.0000000000000002
HSM7J4ON	0.9998047999999998	1.0000000000000004
HSM7J4OP	0.9999993999999999	0.9999999999999999
HSM7J4OT	0.9999996	0.9999999999999999
HSM7J4OV	1.0000003000000002	0.9999999999999999
HSM7J4OX	0.9998939	0.9999999999999999
HSM7CZ2V_P	0.9999472	0.9999999999999996
HSM7CZ3A	1.0000001000000003	0.9999999999999998
HSM7CZ3C	1.0000002000000001	1.0
HSM7CZ3E	0.9999995000000002	0.9999999999999996
HSM7CZ3G	0.9999994000000001	0.9999999999999997
HSM7J4PA	1.0000001	0.9999999999999999
HSM7J4MK	0.9999997	1.0
HSM7J4OB	0.9999074000000001	0.9999999999999999
HSM7J4OE	0.9995656999999998	1.0000000000000002
HSM7J4OL	0.9999990999999998	1.0000000000000004
HSMA33JB	0.9999998	1.0
HSMA33JD	0.9999998999999999	1.0
HSM7J4Q1	0.9998725	1.0
HSM7J4Q3_P	0.9999996000000001	1.0000000000000002
HSM7J4Q7	1.0000005	0.9999999999999996
HSM7J4Q9	0.9999983	1.0
HSM7J4MS	1.0000007	1.0
HSM7J4MW	0.9997696	1.0000000000000002
HSM7J4IC	0.9999990999999999	1.0000000000000002
HSM7J4OZ	1.0000008	1.0000000000000004
HSM7J4P2	0.9999994999999999	1.0
HSMA33MV	1.0000000999999998	1.0000000000000004
HSMA33JN	0.9999995999999999	0.9999999999999998
HSMA33JP	0.9999516	0.9999999999999997
HSMA33JR	0.9999996	0.9999999999999999
HSM7CZ2X_P	1.0000001	0.9999999999999996
HSM7J4HM	0.9994441999999999	1.0000000000000002
HSM7J4HO	0.9988265000000001	1.0
HSM7J4HQ	0.9999996999999999	1.0000000000000002
HSM7J4HS	0.9991924	0.9999999999999999
HSM7J4HU	1.0000000999999998	1.0000000000000002
HSM7J4JZ	1.0000008	1.0
HSM7J4K2	1.0000003	1.0
HSM7J4K6	0.9989743999999998	1.0000000000000007
HSM7J4K8	0.9983780999999999	1.0000000000000002
HSMA33OR	0.9999993	1.0
HSMA33OT	1.0000003	1.0
HSMA33OV	1.0000006	1.0000000000000002
HSMA33OX	0.9997988	1.0
HSMA33OZ	0.9999996	1.0
HSMA33MA	0.9996665	0.9999999999999998
HSMA33MC	0.9993412000000002	1.0
HSMA33ME	0.9999991000000001	1.0
HSMA33MG	1.0	1.0
HSM7J4J7	0.9999998999999999	0.9999999999999999
HSM7J4J9	1.0000001	0.9999999999999996
HSM7J4JD	0.9999998000000001	0.9999999999999998
HSM7J4JF	0.9999992	1.0
HSMA33NA	0.9999997999999999	1.0
HSMA33NC	1.0000003	0.9999999999999998
HSMA33NG_P	1.0000003	0.9999999999999998
HSMA33KE	1.0000002000000001	1.0000000000000002
HSMA33KM	0.9999996	1.0000000000000002
HSMA33KO	0.9999995999999999	1.0000000000000002
HSMA33PX	0.9999999	0.9999999999999998
HSMA33PZ	0.9996634000000001	0.9999999999999997
HSMA33Q6	1.0000000999999998	1.0000000000000002
HSM7J4JH	1.0000003	1.0
HSM7J4JJ	0.9972564999999999	0.9999999999999999
HSM7J4JN	0.9943624999999999	1.0
HSM7J4JP	0.9980810000000001	0.9999999999999998
HSMA33NO	0.9982716	1.0
HSMA33NQ	0.9985832	1.0
HSMA33KQ	0.9860436	0.9999999999999998
HSMA33KS	0.9900389	1.0
HSMA33KU	0.9899541000000001	0.9999999999999999
HSMA33L1	0.9931325000000001	1.0000000000000002
HSMA33PL	0.993198	1.0000000000000002
HSMA33PN	0.9905495	1.0
HSM7J4JT_P	1.0000008	0.9999999999999998
HSM7J4NO	1.0000009	0.9999999999999998
HSM7J4NS	0.9999998000000001	1.0000000000000002
HSM7J4NU	0.9999990999999999	1.0000000000000002
HSMA33OD	0.9996633	0.9999999999999999
HSMA33OJ	1.0000003	1.0000000000000004
HSMA33OL	0.9998608	1.0
HSMA33LX	0.9999992000000001	1.0
HSMA33LZ	0.9997704000000001	0.9999999999999999
HSMA33M2	0.9999998	0.9999999999999999
HSMA33M8	1.0	0.9999999999999999
HSM7J4JV_P	0.9852369999999999	1.0000000000000002
HSMA33MZ	0.9903760999999998	1.0000000000000004
HSMA33IS	1.0000003	1.0000000000000004
HSMA33RD	0.9999998999999998	1.0000000000000007
HSMA33RF	1.0000000999999998	1.0000000000000002
HSMA33IE	0.9999994000000001	0.9999999999999996
HSMA33IG	1.0000002000000001	0.9999999999999998
HSMA33IK	1.0	1.0000000000000002
HSMA33LP	1.0000009	1.0
HSMA33QY	1.0000004	0.9999999999999997
HSMA33R1	1.0000003	1.0
HSMA33R5	0.9999994000000001	1.0
HSMA33R7	0.9995803000000001	0.9999999999999996
HSMA33R9	0.9999994	0.9999999999999999
HSMA33S4	1.0000005	0.9999999999999998
HSMA33NW	0.9999997999999999	1.0
HSMA33P2_P	0.9999992999999999	1.0
HSMA33IA	1.0000003	1.0
HSMA33P6	0.9999999	0.9999999999999997
HSMA33IC	1.0000003	1.0
HSMA33LB	1.0000004	0.9999999999999999
HSMA33LH	0.9999994000000001	0.9999999999999998
HSMA33LJ	0.9997315000000001	0.9999999999999999
HSMA33RR	1.0	1.0
HSMA33RT	1.000001	1.0000000000000002
HSMA33RX	0.9999996	1.0000000000000002
HSMA33NY	0.9999506999999999	0.9999999999999998
HSMA33J1_P	1.0000000999999998	1.0000000000000004
HSMA33J3	0.9999996999999999	1.0
HSMA33J5	1.0000001	0.9999999999999997
HSMA33J7	0.9999998999999999	1.0
HSMA33J9	1.0000002000000001	0.9999999999999998
HSMA33MS	1.0	0.9999999999999997
HSMA33QM	1.0000004	1.0
HSMA33QO	0.9988567999999999	1.0000000000000002
HSMA33SE	0.9999993	0.9999999999999998
HSMA33SG	1.0000007	0.9999999999999997
HSMA33SI	0.9999999	0.9999999999999998
HSMA33SK	0.9998133000000001	1.0
MSM5LLDI	0.9976661000000002	0.9999999999999997
MSM5LLDK	0.9992357000000001	1.0
MSM5LLDM	0.9987457999999999	0.9999999999999999
MSM5LLDQ	0.9999996999999999	1.0
MSM5LLDS	0.9999998	1.0
MSM5LLHX_P	0.9992863999999999	0.9999999999999996
MSM5LLI2_P	1.0000001	0.9999999999999999
MSM5LLI8_P	0.9999994000000001	0.9999999999999997
MSM5LLI6_P	1.0000004	1.0
MSM5LLI4_P	0.9986111	1.0000000000000002
MSM5LLHQ_P	0.9999994	0.9999999999999999
MSM5LLD6_P	0.9987358	1.0
MSM5LLDC	1.0000008999999999	1.0000000000000004
MSM5LLDE	0.9984232999999998	1.0000000000000002
MSM5LLDA	0.9975304	0.9999999999999998
MSM6J2LB	0.9995400999999999	1.0
MSM5FZ9X_P	0.9999069999999999	1.0
MSM5FZA2_P	1.0	0.9999999999999999
MSM5ZOJY_P	1.0000007	1.0
MSM633FF_P	0.997998	1.0
CSM5LLGB_P	0.9999996999999999	1.0
MSM5LLGH_P	0.9985263	0.9999999999999998
MSM5LLGF_P	0.9998033	0.9999999999999996
MSM5LLGD_P	0.9994820999999999	0.9999999999999998
MSM5LLGJ_P	0.9999666	1.0000000000000002
MSM5LLGL	0.9990991	1.0
MSM6J2IQ	0.9995662	1.0000000000000007
MSM6J2IY	0.9987984	1.0000000000000002
MSM6J2J1	0.9989363	0.9999999999999998
MSM6J2QR	0.9992188	0.9999999999999999
MSM5LLHR_P	0.9999998000000001	1.0000000000000002
MSM5LLIE_P	0.9995585	1.0
MSM5LLIG_P	0.9999994999999999	0.9999999999999999
MSM5LLIK_P	1.0000005	0.9999999999999998
MSM5LLIM_P	1.0000004	1.0
MSM5LLEP	1.0	0.9999999999999996
MSM5LLER	1.0	0.9999999999999998
MSM6J2LT	0.9998548999999999	0.9999999999999999
MSM5LLIC_P	0.9999998000000001	0.9999999999999998
MSM5LLHG_P	0.9999998	1.0000000000000007
MSM5LLHI_P	0.999999	1.0000000000000004
MSM5LLHO_P	1.0000001	1.0
MSM6J2J3	0.9999998999999999	0.9999999999999999
MSM6J2J5	1.0	1.0000000000000002
MSM6J2JB	1.0000003	1.0000000000000002
MSM6J2JD	1.0000007	1.0000000000000002
MSM6J2PK	0.9995871	1.0000000000000002
MSM6J2PM	0.9999992	1.0
MSM5LLIQ_P	1.0000001	0.9999999999999999
MSM5LLFK_P	0.9924602	1.0
MSM5LLFM_P	1.0000005	0.9999999999999997
MSM5LLFO_P	1.0000003	0.9999999999999998
MSM5LLFU_P	0.9999996999999999	1.0
MSM6J2HD	0.9999999	1.0
MSM6J2HF	1.0000003	0.9999999999999999
MSM6J2HH	1.0000002000000001	1.0
MSM6J2HJ	0.9990582	1.0
MSM6J2HL	0.9999998000000001	0.9999999999999996
MSM6J2OH	1.0000007999999998	1.0000000000000002
MSM6J2OJ	1.0000001	1.0000000000000002
MSM6J2OL	1.0000008999999999	1.0000000000000004
MSM6J2ON	0.9999994999999999	0.9999999999999997
MSM6J2OP	1.0000006	1.0000000000000002
MSM79HEA	0.9999994999999999	1.0000000000000002
MSM5LLIS_P	0.9999997	0.9999999999999997
MSM5LLH2_P	0.9999997	0.9999999999999998
MSM5LLH4_P	0.9998513	0.9999999999999997
MSM5LLH8_P	1.0000001	1.0000000000000002
MSM5LLHA_P	1.0000003	0.9999999999999998
MSM5LLHC	1.0000002000000001	1.0000000000000002
MSM6J2KC	0.9998143	0.9999999999999997
MSM6J2KE	0.9999998000000001	1.0000000000000002
MSM6J2KM	1.0000009	1.0
MSM6J2R2	0.9999997	1.0
MSM6J2R8	0.9999996	0.9999999999999996
MSM6J2RA	1.0000003000000002	0.9999999999999998
MSM6J2RC	0.9999998000000001	0.9999999999999999
MSM5LLFG_P	0.9996636000000001	0.9999999999999994
MSM5LLGN_P	0.9995483	1.0000000000000002
MSM5LLGR_P	0.9999019	0.9999999999999997
MSM6J2IE	0.9985251	1.0000000000000002
MSM6J2IG	0.9995893	0.9999999999999997
MSM6J2II	0.9995271000000001	1.0000000000000002
MSM6J2IK	0.9989011000000001	1.0000000000000002
MSM6J2IM	0.9997279000000001	0.9999999999999998
MSM6J2IO	0.9986359	1.0
MSM6J2Q3	0.9980466	0.9999999999999994
MSM6J2Q5	0.9989817999999999	1.0000000000000002
MSM6J2Q7	0.9990659000000001	0.9999999999999996
MSM6J2Q9	0.9998481000000001	0.9999999999999997
MSM6J2QB	0.999494	0.9999999999999999
MSM6J2QD	0.9991054	0.9999999999999996
MSM79H63	0.9994019000000001	0.9999999999999998
MSM79H65	0.9992170999999999	1.0000000000000004
MSM79H67	0.9997636000000001	1.0000000000000002
MSM79H69	0.9982423	1.0000000000000004
MSM79H6B	0.9997778000000002	0.9999999999999994
MSM5LLF2_P	0.9992620999999999	1.0
MSM5LLF4	0.9999998999999999	1.0
MSM5LLF6	0.9999992999999999	0.9999999999999999
MSM5LLF8	0.99953	1.0
MSM6J2LH	1.0000012	1.0
MSM6J2LJ	1.0000006000000001	0.9999999999999999
MSM6J2LL	0.999999	0.9999999999999999
MSM6J2LN	0.9998224999999998	1.0000000000000002
MSM6J2LR	0.9993639	0.9999999999999999
MSM6J2MB	0.9996876	1.0
MSM6J2MD	0.9997057999999999	1.0000000000000002
MSM6J2MF	0.9999998999999999	0.9999999999999999
MSM6J2MH	0.9997778	1.0
MSM6J2MJ	1.0000001	1.0000000000000002
MSM6J2ML	1.0000005	1.0
MSM79HBN	0.9996227000000001	0.9999999999999999
MSM79HBP	1.0000004	0.9999999999999998
MSM79HBR	0.9997782000000002	0.9999999999999999
MSM79HBT	0.9991358999999999	1.0
MSM79HBV	1.0000003	1.0
CSM6J2H9_P	0.9998893	0.9999999999999998
MSM6J2HN	0.9992006	1.0000000000000002
MSM6J2HP	0.9990862	0.9999999999999998
MSM6J2HR	0.9983302	1.0
MSM6J2HT	0.9993911999999999	0.9999999999999999
MSM6J2QL	0.9970291	0.9999999999999999
MSM6J2QH	0.9986253	1.0000000000000002
MSM6J2QP	1.0000000999999998	0.9999999999999997
MSM6J2QJ	0.9956364999999999	1.0
MSM6J2QF	0.9991597999999999	1.0
MSM79H5Q	0.9991767	1.0
MSM79H5U	0.9984059999999999	0.9999999999999998
MSM79H5Y	0.9950894	1.0
MSM79H5S	0.99739	0.9999999999999997
MSM79HAH	0.9981045	0.9999999999999997
MSM6J2JF_P	0.9987824999999999	0.9999999999999996
MSM6J2JN	1.0000001999999997	1.0000000000000002
MSM6J2JP	1.0000007	1.0
MSM6J2JR	0.9999999	0.9999999999999996
MSM6J2JT	0.9997948999999999	1.0
MSM6J2LV	1.0	0.9999999999999999
MSM6J2SE	1.0000006	1.0000000000000002
MSM6J2SI	1.0000005	0.9999999999999999
MSM6J2SK	0.9996803000000001	0.9999999999999997
MSM79HES	0.9999994000000001	0.9999999999999998
MSM79HEU	0.9999994	1.0
MSM79HEW	0.9994474	0.9999999999999998
MSM79HEY	0.9999998	1.0
MSM79HB6	1.0000005	0.9999999999999998
MSM6J2JH_P	1.0000001	0.9999999999999999
MSM6J2JZ	0.9998381000000001	0.9999999999999998
MSM6J2K2	0.9999997999999999	1.0
MSM6J2K4	0.9998172	1.0000000000000002
MSM6J2K6	1.0000001	0.9999999999999996
MSM6J2K8	0.9997295	0.9999999999999997
MSM6J2KA	0.9992000999999999	1.0000000000000007
MSM6J2RK	0.9999994999999999	1.0
MSM6J2RM	0.9999996000000001	1.0
MSM6J2RO	0.9999998999999999	1.0000000000000002
MSM6J2RQ	1.0	0.9999999999999999
MSM6J2RU	0.9997708999999999	1.0
MSM6J2RS	0.9998779	1.0
MSM79H6D	0.9999998999999999	0.9999999999999999
MSM79H6F	1.0000006	1.0000000000000002
MSM79H6J	0.9991404000000002	0.9999999999999999
MSM79H6H	0.9998943	1.0
MSM79H6L	0.9997105000000001	0.9999999999999997
MSM79H6N	0.9995430999999999	0.9999999999999997
MSM79H9Y	0.9999996	1.0000000000000002
MSM79HA1	0.9998989999999999	1.0000000000000002
MSM79HA3	0.9999998	1.0
MSM79HA7	0.9999994999999999	1.0000000000000002
MSM6J2PO	0.9980582	1.0000000000000004
MSM6J2PQ_P	1.0	0.9999999999999998
MSM6J2PS	0.9982513	1.0
MSM6J2PU	1.0000006	1.0000000000000002
MSM6J2PW	0.9929457	1.0000000000000002
MSM79HC4	0.9999996	1.0
MSM79HC8	1.0000001	0.9999999999999999
MSM79H7O	1.0000007	0.9999999999999999
MSM79H7Q	1.0000005	0.9999999999999997
MSM79H7W	0.9978124	0.9999999999999997
MSM79H7Y	0.9972003	0.9999999999999997
MSM9VZNH	0.9973472	0.9999999999999996
MSM9VZNL	0.9942708	0.9999999999999999
MSM6J2Q1	1.0000000999999998	1.0
MSM6J2LW	0.9997347000000001	0.9999999999999998
MSM6J2LY	0.9999999	1.0000000000000004
MSM6J2M3_P	0.9999994999999999	1.0000000000000002
MSM79HBL	0.9997580000000001	0.9999999999999996
MSM79HFW	0.9995141999999999	1.0000000000000002
MSM79HFY	1.0000002	0.9999999999999999
MSM79H6Y	0.9995784	0.9999999999999994
MSM79HBB	1.0000002	0.9999999999999999
MSM79H52_P	0.9999994000000001	0.9999999999999999
MSM79H54	1.0000003	0.9999999999999997
MSM79H58	0.9988699999999999	1.0000000000000002
MSM79H5A	0.9996478	1.0000000000000002
MSM79H9A	0.9999994000000001	1.0000000000000002
MSM79H9C	0.9993242	1.0000000000000002
MSM79H9G	1.0000000999999998	1.0000000000000002
MSM79H9K	1.0000018	1.0
MSM9VZF7	0.9998727000000001	0.9999999999999999
MSM9VZFF	0.9998533000000001	1.0
MSM9VZFH	0.9995706999999999	1.0
MSM9VZPT	1.0000005	0.9999999999999997
MSM79H5E	0.9994595	1.0000000000000002
MSM79H5G	0.9915231	0.9999999999999994
MSM79H5K	0.9856536	0.9999999999999999
MSM79H5M	0.9820976000000001	1.0
MSM79H9M	0.9869343000000002	1.0000000000000002
MSM79H9Q	0.9823696999999999	1.0000000000000002
MSM79H9W	0.9940193999999999	1.0000000000000004
MSM9VZGO	0.9798811000000001	0.9999999999999999
MSM9VZGS	0.9942158000000001	1.0
MSM9VZGU	0.9936583	1.0000000000000002
MSM9VZLJ	0.9934521000000001	0.9999999999999999
MSM9VZHB	0.9930765	0.9999999999999997
MSM9VZHF	0.994454	1.0000000000000002
MSM79HF1_P	0.9999997	1.0000000000000002
MSM79HF3	0.9997263	1.0000000000000002
MSM79HF5	1.0000002	0.9999999999999999
MSM79HF7	0.9995099000000001	0.9999999999999999
MSM79HF9	0.9994699999999999	1.0
MSM79HFB	0.9989737000000001	1.0
MSM79HAJ	0.9993534	0.9999999999999996
MSM79HAL	1.0	0.9999999999999997
MSM79HAN	1.0000008	0.9999999999999999
MSM79HAT	0.9991612	0.9999999999999996
MSM79HAR	0.9999999	0.9999999999999999
MSM9VZLL	0.9999291000000001	0.9999999999999999
MSM9VZLN	0.9998291000000001	0.9999999999999997
MSM9VZLP	0.9999996999999999	1.0000000000000002
MSM9VZLR	0.9990796000000001	0.9999999999999999
MSM9VZLV	0.9990540000000001	1.0000000000000002
MSM9VZLT	1.0000002000000001	0.9999999999999999
MSMA26ER	0.9996734	1.0000000000000002
MSMA26ET	1.0000004	0.9999999999999999
MSMA26EZ	0.9999996000000001	0.9999999999999996
MSMA2688	0.9999998	1.0000000000000002
MSM79HBX_P	0.9999998000000001	0.9999999999999999
MSM79HDK	0.9999994000000001	0.9999999999999999
MSM79HDM	0.9999993	0.9999999999999998
MSM79HDO	1.0000000999999998	1.0000000000000002
MSM79HDQ	0.9988177	1.0000000000000004
MSM79HDS	0.9978703999999999	1.0
MSM79HDU	0.9988615	0.9999999999999999
MSM79H98	0.9989426000000001	1.0
MSM9VZEK	0.9992286999999999	1.0
MSM9VZEM	0.9991002999999999	1.0000000000000002
MSM9VZEO	0.9999992999999999	0.9999999999999998
MSM9VZEQ	0.9959223	1.0
MSM9VZES	0.9972927000000001	0.9999999999999996
MSM7J16J	0.9965756	1.0
MSM7J16L	0.9954624	1.0000000000000002
MSM7J16N	0.9973353	0.9999999999999999
MSM7J16P	0.9974044	0.9999999999999999
MSM7J16R	0.9999278999999999	1.0000000000000002
MSM9VZJB	0.9975052	1.0
MSMA26AL	1.0	1.0000000000000002
MSMA26AN	0.9948069999999999	1.0
MSMA26AP	0.9960672	1.0
MSMA26AR	0.9988401999999998	0.9999999999999999
MSMA26AT	0.9967564	1.0000000000000002
MSM79HBZ	0.9999991	0.9999999999999999
MSM79HD8_P	0.9999996	1.0000000000000004
MSM79HDA	1.0	1.0
MSM79HDC	1.0000006000000001	0.9999999999999998
MSM79HDE	0.9999196	1.0
MSM79HDG	1.0000003000000002	0.9999999999999997
MSM79HDI	0.9998197000000001	1.0000000000000002
MSM9VZEU	1.0000000999999998	1.0000000000000002
MSM9VZEW	1.0000005	1.0
MSM9VZEY	1.000001	1.0
MSM9VZF1	0.9999997000000002	0.9999999999999999
MSM9VZF3	0.9999992	1.0000000000000002
MSM9VZF5	0.9999998999999999	1.0
MSM9VZOY	0.9998495000000001	0.9999999999999998
MSM9VZOU	0.9999992	0.9999999999999997
MSM9VZOW	0.9999994000000001	0.9999999999999999
MSM9VZOS	1.0000006	1.0
MSM9VZP1	0.9999995999999999	0.9999999999999999
MSM9VZP3	1.0000007	1.0000000000000004
MSMA26EJ	0.9954323	0.9999999999999998
MSMA26EL	0.9938417000000002	0.9999999999999999
