SampleID	SubjectID	Compound	CompoundName	Producers	Consumers	ExportFlux	ImportFlux	PotentialTurnover
MV_FEM4_t1Q14	MV_FEM4	trp_L	trp L	1	7	0.002891753880449683	0.011071547441429401	0.002891753880449683
MV_FEM4_t1Q14	MV_FEM4	arab_L	arab L	4	1	0.0020933999999999857	0.019971699999999988	0.0020933999999999857
MV_FEM4_t1Q14	MV_FEM4	akg	akg	2	1	0.0017246205794468278	0.0017246205794468415	0.0017246205794468278
MV_FEM4_t1Q14	MV_FEM4	met_L	met L	1	13	0.0009453221051377845	0.018944585423717047	0.0009453221051377845
MV_FEM4_t1Q14	MV_FEM4	for	Formate	15	1	3.3452604608052146	0.0006454047998325315	0.0006454047998325315
MV_FEM4_t1Q14	MV_FEM4	uri	uri	1	2	0.0705180486482878	0.0005087342440946144	0.0005087342440946144
MV_FEM4_t1Q14	MV_FEM4	glcur	glcur	2	1	0.00032829970291332785	0.00032849999999999655	0.00032829970291332785
MV_FEM4_t1Q14	MV_FEM4	rib_D	rib D	2	2	0.010106575778847602	0.00022666580030160258	0.00022666580030160258
MV_FEM4_t1Q14	MV_FEM4	o2	Oxygen	3	5	0.0002113661174404255	0.0012104563167732389	0.0002113661174404255
MV_FEM4_t1Q14	MV_FEM4	gcald	gcald	2	1	0.0001985858052711802	0.00019940475896057196	0.0001985858052711802
MV_FEM4_t1Q14	MV_FEM4	h2s	h2s	1	1	0.16867209095409896	0.00017218791610582618	0.00017218791610582618
MV_FEM4_t1Q14	MV_FEM4	nac	nac	2	7	6.384847854747846e-05	0.002642473090900973	6.384847854747846e-05
MV_FEM4_t1Q14	MV_FEM4	ttdca	ttdca	1	9	6.284766798304815e-05	0.006930447667983016	6.284766798304815e-05
MV_FEM4_t1Q14	MV_FEM4	ncam	ncam	1	2	0.06729949530967584	3.567863160847057e-05	3.567863160847057e-05
MV_FEM4_t1Q14	MV_FEM4	orn	orn	1	8	2.564100811062067e-05	0.028227944517256822	2.564100811062067e-05
MV_FEM4_t1Q14	MV_FEM4	pydx5p	pydx5p	1	1	1.7792560931954743e-05	1.7117976143897646e-05	1.7117976143897646e-05
MV_FEM4_t1Q14	MV_FEM4	thymd	thymd	1	8	1.6083277343735016e-05	0.0019300852888657495	1.6083277343735016e-05
MV_FEM4_t1Q14	MV_FEM4	glyc3p	glyc3p	1	9	1.4609275225633423e-05	0.10001460927522521	1.4609275225633423e-05
MV_FEM4_t1Q14	MV_FEM4	ac	Acetate	14	1	4.972493415973154	1.2955581580446633e-05	1.2955581580446633e-05
MV_FEM4_t1Q14	MV_FEM4	acac	acac	1	1	1.2398417848785814e-05	1.2398417848785715e-05	1.2398417848785715e-05
MV_FEM4_t1Q14	MV_FEM4	xtsn	xtsn	1	1	0.1358266825558878	5.794962762382811e-06	5.794962762382811e-06
MV_FEM4_t1Q14	MV_FEM4	acald	acald	1	1	2.063860616440308e-06	2.06386061644027e-06	2.06386061644027e-06
MV_FEM5_t1Q14	MV_FEM5	glc_D	glc D	2	5	0.2507365203600607	0.25073652036006056	0.25073652036006056
MV_FEM5_t1Q14	MV_FEM5	glu_L	glu L	3	19	0.0837422306947372	0.10174249181700583	0.0837422306947372
MV_FEM5_t1Q14	MV_FEM5	nh4	Ammonium	11	1	0.07579387704093547	0.0757938770409355	0.07579387704093547
MV_FEM5_t1Q14	MV_FEM5	fru	D-fructose	6	6	0.06847370502098891	0.08337230502098876	0.06847370502098891
MV_FEM5_t1Q14	MV_FEM5	h	h	9	14	2.038242761367229	0.05167483255299282	0.05167483255299282
MV_FEM5_t1Q14	MV_FEM5	ile_L	ile L	1	25	0.03361422961504659	0.048613458731468294	0.03361422961504659
MV_FEM5_t1Q14	MV_FEM5	xyl_D	xyl D	1	2	0.012900371993068748	0.012900371993068753	0.012900371993068748
MV_FEM5_t1Q14	MV_FEM5	val_L	val L	3	22	0.011840846748441913	0.029840173928148642	0.011840846748441913
MV_FEM5_t1Q14	MV_FEM5	malt	malt	2	2	0.007905913692834762	0.01535521369283468	0.007905913692834762
MV_FEM5_t1Q14	MV_FEM5	orn	orn	5	3	0.00623200343748604	0.0072641764747856915	0.00623200343748604
MV_FEM5_t1Q14	MV_FEM5	h2o	h2o	14	2	0.6215359110627857	0.004874810705711668	0.004874810705711668
MV_FEM5_t1Q14	MV_FEM5	pro_L	pro L	1	23	0.004439500623253943	0.022439500623253915	0.004439500623253943
MV_FEM5_t1Q14	MV_FEM5	acald	acald	1	5	0.0028592768732788737	0.0028592768732789856	0.0028592768732788737
MV_FEM5_t1Q14	MV_FEM5	leu_L	leu L	3	5	0.0018924395798315496	0.00609356537700217	0.0018924395798315496
MV_FEM5_t1Q14	MV_FEM5	7a_czp	7a czp	2	5	0.0014782707416256219	0.001478270741625621	0.001478270741625621
MV_FEM5_t1Q14	MV_FEM5	czp	czp	5	2	0.001478270741625621	0.0014782707416256219	0.001478270741625621
MV_FEM5_t1Q14	MV_FEM5	anzp	anzp	2	2	0.0010108279096181314	0.0010100450526657754	0.0010100450526657754
MV_FEM5_t1Q14	MV_FEM5	nzp	nzp	2	2	0.0010100450526657754	0.0010108279096181314	0.0010100450526657754
MV_FEM5_t1Q14	MV_FEM5	gly	gly	3	4	0.0018064913727059348	0.0007542832472607304	0.0007542832472607304
MV_FEM5_t1Q14	MV_FEM5	nac	nac	3	12	0.000862099022538448	0.0006782654227237215	0.0006782654227237215
MV_FEM5_t1Q14	MV_FEM5	arg_L	arg L	1	18	0.00045362466085969506	0.015453201456108102	0.00045362466085969506
MV_FEM5_t1Q14	MV_FEM5	for	Formate	17	2	1.2303592388937856	0.0004044308865875152	0.0004044308865875152
MV_FEM5_t1Q14	MV_FEM5	12dhchol	12dhchol	1	1	0.0002708785684107859	0.0002708785684107868	0.0002708785684107859
MV_FEM5_t1Q14	MV_FEM5	cholate	cholate	1	1	0.0002708785684107868	0.0002708785684107859	0.0002708785684107859
MV_FEM5_t1Q14	MV_FEM5	gal	D-galactose	4	3	0.013693943252887496	0.0002535498481066198	0.0002535498481066198
MV_FEM5_t1Q14	MV_FEM5	lac_D	D-lactate	4	1	1.5812808221552521	2.4449282205359395e-05	2.4449282205359395e-05
MV_FEM5_t1Q14	MV_FEM5	succ	Succinate	15	2	0.014246492131300885	1.5502402522572767e-05	1.5502402522572767e-05
MV_FEM5_t1Q14	MV_FEM5	hxan	hxan	2	11	1.4206562045308668e-05	0.03483545702815397	1.4206562045308668e-05
MV_FEM5_t1Q14	MV_FEM5	ins	ins	1	2	1.420656204530623e-05	1.4206562045308666e-05	1.420656204530623e-05
MV_FEM5_t1Q14	MV_FEM5	lac_L	L-lactate	3	1	0.06563176154959265	1.0842073850844364e-05	1.0842073850844364e-05
MV_FEM5_t1Q14	MV_FEM5	indole	indole	1	1	4.515291684927172e-05	5.355366389624483e-06	5.355366389624483e-06
MV_FEM5_t1Q14	MV_FEM5	ac	Acetate	21	1	0.9662722611740338	5.316461555510939e-06	5.316461555510939e-06
MV_FEM5_t1Q14	MV_FEM5	phe_L	phe L	1	21	4.720826864284079e-06	0.028465851126137743	4.720826864284079e-06
MV_FEM5_t1Q14	MV_FEM5	malttr	malttr	1	1	0.0035399999999999937	1.4276806274997611e-06	1.4276806274997611e-06
MV_FEM5_t1Q14	MV_FEM5	urea	urea	1	1	1.2613831233277702e-06	1.3429668856613156e-06	1.2613831233277702e-06
MV_MIM5_t3F15	MV_MIM5	h2o	h2o	14	8	14.711069843914212	4.804863742729248	4.804863742729248
MV_MIM5_t3F15	MV_MIM5	h	h	13	12	3.540918907119453	3.6409189071194854	3.540918907119453
MV_MIM5_t3F15	MV_MIM5	glc_D	glc D	3	7	2.3348568499999973	2.33485685	2.3348568499999973
MV_MIM5_t3F15	MV_MIM5	lac_L	L-lactate	13	1	2.1317581651751456	2.1317581651751643	2.1317581651751456
MV_MIM5_t3F15	MV_MIM5	co2	Carbon dioxide	22	5	0.8154435188419004	0.8154435188419085	0.8154435188419004
MV_MIM5_t3F15	MV_MIM5	ala_L	ala L	7	8	0.7348363312916832	0.8348363312916882	0.7348363312916832
MV_MIM5_t3F15	MV_MIM5	orn	orn	6	6	0.7075861086605706	0.8075865195709165	0.7075861086605706
MV_MIM5_t3F15	MV_MIM5	arg_L	arg L	1	22	0.7004525155735932	0.7154508739853673	0.7004525155735932
MV_MIM5_t3F15	MV_MIM5	pi	pi	9	18	0.5358901013642702	0.627371637931918	0.5358901013642702
MV_MIM5_t3F15	MV_MIM5	glyc3p	glyc3p	1	13	0.4501211151612059	0.5501211151612109	0.4501211151612059
MV_MIM5_t3F15	MV_MIM5	rib_D	rib D	2	1	0.31071972522406965	0.32859802522407155	0.31071972522406965
MV_MIM5_t3F15	MV_MIM5	malt	malt	2	3	0.2620389999999997	0.26948789720679234	0.2620389999999997
MV_MIM5_t3F15	MV_MIM5	nh4	Ammonium	11	5	0.2487460599939231	0.24874676708611074	0.2487460599939231
MV_MIM5_t3F15	MV_MIM5	anzp	anzp	1	5	0.1926344033269562	0.1926344033269558	0.1926344033269558
MV_MIM5_t3F15	MV_MIM5	nzp	nzp	5	1	0.1926344033269558	0.1926344033269562	0.1926344033269558
MV_MIM5_t3F15	MV_MIM5	succ	Succinate	11	5	0.19220976450714128	0.19421320089200478	0.19220976450714128
MV_MIM5_t3F15	MV_MIM5	urea	urea	2	1	0.6982684027441568	0.18250278270387016	0.18250278270387016
MV_MIM5_t3F15	MV_MIM5	ser_L	ser L	3	15	0.1782846010921853	0.27828368653687807	0.1782846010921853
MV_MIM5_t3F15	MV_MIM5	glu_L	glu L	2	16	0.17110089659443045	0.18910089659442905	0.17110089659443045
MV_MIM5_t3F15	MV_MIM5	7a_czp	7a czp	3	3	0.12826088032242866	0.12826088032242852	0.12826088032242852
MV_MIM5_t3F15	MV_MIM5	czp	czp	3	3	0.12826088032242852	0.12826088032242866	0.12826088032242852
MV_MIM5_t3F15	MV_MIM5	gln_L	gln L	1	2	0.09723189883736173	0.11523189883736286	0.09723189883736173
MV_MIM5_t3F15	MV_MIM5	ile_L	ile L	2	21	0.18577536714818932	0.07836609348416317	0.07836609348416317
MV_MIM5_t3F15	MV_MIM5	val_L	val L	2	22	0.05260996468227087	0.0706073732124718	0.05260996468227087
MV_MIM5_t3F15	MV_MIM5	for	Formate	21	1	10.678354389183683	0.05036510701642811	0.05036510701642811
MV_MIM5_t3F15	MV_MIM5	akg	akg	2	6	0.04369947672884681	0.04369947672884679	0.04369947672884679
MV_MIM5_t3F15	MV_MIM5	gcald	gcald	5	1	0.043398738791966505	0.043399079732959	0.043398738791966505
MV_MIM5_t3F15	MV_MIM5	fol	fol	1	12	0.0432949570636394	0.14329250038082159	0.0432949570636394
MV_MIM5_t3F15	MV_MIM5	phe_L	phe L	1	16	0.07254238750665105	0.03978631567662332	0.03978631567662332
MV_MIM5_t3F15	MV_MIM5	fru	D-fructose	1	7	0.03587563649973479	0.05077423649973472	0.03587563649973479
MV_MIM5_t3F15	MV_MIM5	pro_L	pro L	2	16	0.03261072079724255	0.050607719707204034	0.03261072079724255
MV_MIM5_t3F15	MV_MIM5	etoh	Ethanol	7	1	4.358918476881169	0.023879404102699075	0.023879404102699075
MV_MIM5_t3F15	MV_MIM5	ura	ura	1	18	0.2785157019361328	0.016419663029807987	0.016419663029807987
MV_MIM5_t3F15	MV_MIM5	mal_L	mal L	4	3	0.014058528718486934	0.0140585287184869	0.0140585287184869
MV_MIM5_t3F15	MV_MIM5	gal	D-galactose	2	4	0.007650278964675502	0.02254887896467537	0.007650278964675502
MV_MIM5_t3F15	MV_MIM5	acald	acald	1	2	0.00759567560133937	0.007595460732284819	0.007595460732284819
MV_MIM5_t3F15	MV_MIM5	actn_R	actn R	1	4	0.006434233201141607	0.006434233201141583	0.006434233201141583
MV_MIM5_t3F15	MV_MIM5	malttr	malttr	1	2	0.004709999999999992	0.0047099999999999954	0.004709999999999992
MV_MIM5_t3F15	MV_MIM5	his_L	his L	1	17	0.004213600596102608	0.019211316105108463	0.004213600596102608
MV_MIM5_t3F15	MV_MIM5	leu_L	leu L	2	16	0.015752556753336748	0.0038439692078396834	0.0038439692078396834
MV_MIM5_t3F15	MV_MIM5	ribflv	ribflv	1	12	0.05655091341995506	0.0036593899262870383	0.0036593899262870383
MV_MIM5_t3F15	MV_MIM5	mqn8	mqn8	3	10	0.10050202140577112	0.0035341898031323506	0.0035341898031323506
MV_MIM5_t3F15	MV_MIM5	ac	Acetate	21	3	7.004337829172943	0.0008061553176650116	0.0008061553176650116
MV_MIM5_t3F15	MV_MIM5	glyc	glyc	10	1	0.0004025697239372436	0.18036907929892204	0.0004025697239372436
MV_MIM5_t3F15	MV_MIM5	gly	gly	1	8	0.00015744448515894464	0.04515744448515888	0.00015744448515894464
MV_MIM5_t3F15	MV_MIM5	nac	nac	1	8	0.09648378671117747	0.00015487099494864543	0.00015487099494864543
MV_MIM5_t3F15	MV_MIM5	pydxn	pydxn	1	1	0.00012207484178046682	0.10012207484178016	0.00012207484178046682
MV_MIM5_t3F15	MV_MIM5	ade	ade	2	2	0.18504923898533848	6.228175723521385e-05	6.228175723521385e-05
MV_MIM5_t3F15	MV_MIM5	so4	so4	1	15	3.31156069185801e-05	0.0018350341851650998	3.31156069185801e-05
MV_MIM5_t3F15	MV_MIM5	34dhphe	34dhphe	1	1	3.919590525067157e-06	3.919590525067481e-06	3.919590525067157e-06
MV_MIM5_t3F15	MV_MIM5	ins	ins	1	1	1.980906293920723e-06	1.980906293920635e-06	1.980906293920635e-06
MV_MIM5_t3F15	MV_MIM5	o2	Oxygen	1	7	1.679532538363178e-06	0.0010016248298155817	1.679532538363178e-06
MV_MIM5_t3F15	MV_MIM5	asp_L	asp L	1	5	1.4765528201729001e-06	0.022501476552819984	1.4765528201729001e-06
